time,ax,ay,az,aT
15.0480,2.2095,-6.5864,-0.3209,6.955
15.0590,1.3766,-6.3195,0.0913,6.468
15.0620,0.9199,-6.1429,0.3713,6.223
15.0720,0.3897,-6.1327,0.3747,6.156
15.0810,0.0439,-6.3106,0.3924,6.323
15.0910,-0.3916,-6.2458,0.3375,6.267
15.1020,-0.8296,-5.7845,0.2447,5.849
15.1110,-1.0715,-5.0945,0.1925,5.210
15.1220,-1.2261,-4.3061,0.1039,4.478
15.1300,-1.3238,-3.3164,0.0875,3.572
15.1450,-1.3099,-2.3951,0.0742,2.731
15.1680,-1.3930,-1.5258,-0.0026,2.066
15.1700,-1.3880,-0.7883,-0.1501,1.603
15.1710,-1.4220,-0.0216,-0.1423,1.429
15.1800,-1.5096,0.5533,-0.4471,1.669
15.1910,-1.6649,0.8663,-0.6445,1.984
15.2000,-1.7971,1.0194,-0.7807,2.209
15.2100,-1.5420,0.8482,-0.6775,1.886
15.2220,-1.2316,0.5458,-0.5231,1.445
15.2300,-0.8170,0.1946,-0.2499,0.876
15.2410,-0.4704,-0.2616,0.2317,0.586
15.2500,-0.1888,-0.7119,0.5272,0.906
15.2610,-0.0779,-1.0792,0.7742,1.330
15.2740,-0.0983,-1.1587,0.9880,1.526
15.3150,-0.1935,-1.1707,1.2134,1.697
15.3170,-0.4937,-1.0789,1.4188,1.850
15.3170,-0.8199,-0.7876,1.4934,1.877
15.3180,-1.1239,-0.3457,1.4595,1.874
15.3220,-1.4934,0.1296,1.4740,2.102
15.3310,-1.7259,0.4369,1.3947,2.262
15.3410,-1.9244,0.7260,1.2518,2.408
15.3500,-1.9548,0.9488,1.0561,2.416
15.3600,-1.9593,1.0842,0.9043,2.415
15.3730,-1.9756,1.1129,0.5719,2.339
15.3810,-2.2592,1.2005,0.3330,2.580
15.3910,-2.5900,1.1348,0.1191,2.830
15.4090,-2.8323,1.2068,-0.0601,3.079
15.4150,-3.0165,1.3653,-0.1376,3.314
15.4480,-3.3089,1.4085,-0.1527,3.599
15.4500,-3.6163,1.4347,-0.4602,3.918
15.4510,-3.8547,1.6761,-0.4908,4.232
15.4530,-4.0156,1.9420,-0.4822,4.487
15.4610,-4.2797,2.0971,-0.4496,4.787
15.4720,-4.9106,2.3289,-0.3833,5.448
15.4810,-5.5429,2.6310,-0.1984,6.139
15.4910,-6.1787,2.9783,-0.1250,6.860
15.5000,-6.9535,3.2626,-0.3008,7.687
15.5110,-7.6519,3.1553,-0.9420,8.330
15.5220,-8.1708,2.9894,-1.6191,8.850
15.5300,-8.3589,2.7615,-2.1267,9.057
15.5500,-8.3377,2.8850,-2.3844,9.139
15.5530,-8.0882,3.2012,-2.3237,9.004
15.5630,-7.6672,3.7193,-2.0295,8.760
15.5870,-7.3095,4.3871,-1.3784,8.636
15.5890,-6.9469,5.1374,-0.6190,8.662
15.5910,-6.8063,5.6628,-0.3282,8.860
15.6010,-6.8903,5.7421,-0.3086,8.975
15.6100,-7.1587,5.4647,-0.3694,9.014
15.6210,-7.1363,5.1884,-0.3369,8.829
15.6310,-6.9837,4.8247,-0.2473,8.492
15.6420,-6.6379,4.4189,-0.1199,7.975
15.6510,-6.2848,3.9262,-0.1123,7.411
15.6610,-5.9592,3.3506,-0.1140,6.837
15.6770,-5.6993,2.6858,-0.0369,6.301
15.6820,-5.6051,2.1352,0.1064,5.999
15.7190,-5.4677,1.5604,0.0884,5.687
15.7210,-5.3209,1.1806,0.2892,5.458
15.7220,-5.1948,0.8237,0.6176,5.296
15.7230,-4.9876,0.4739,0.9677,5.103
15.7300,-4.6145,0.2468,1.2526,4.788
15.7410,-4.3120,0.1686,1.6077,4.605
15.7510,-3.9699,0.0608,1.9670,4.431
15.7610,-3.7442,0.1034,1.9981,4.245
15.7740,-3.3799,-0.0651,1.9213,3.888
15.7810,-3.0286,-0.3626,1.9979,3.646
15.7910,-2.7851,-0.6749,2.3518,3.707
15.8020,-2.6067,-0.9583,2.7353,3.898
15.8140,-2.3236,-1.4146,2.9227,3.993
15.8540,-2.2272,-1.9276,3.0251,4.222
15.8560,-2.1040,-2.4541,2.9995,4.410
15.8570,-1.9110,-2.9804,2.8497,4.545
15.8580,-1.4943,-3.4473,2.7336,4.646
15.8620,-1.0418,-3.8843,2.5254,4.749
15.8730,-0.4404,-4.3520,2.3319,4.957
15.8810,-0.0159,-4.7175,2.0143,5.130
15.8910,0.4607,-5.0853,1.7276,5.390
15.9010,0.8526,-5.3271,1.5497,5.613
15.9110,1.3315,-5.5467,1.4834,5.894
15.9220,1.7578,-5.7799,1.4691,6.217
15.9310,2.1692,-5.8303,1.4849,6.395
15.9500,2.6521,-5.9781,1.5038,6.711
15.9880,2.9552,-6.1566,1.3578,6.963
15.9900,3.0953,-6.3020,1.3448,7.149
15.9910,3.3334,-6.4731,1.4259,7.419
15.9920,3.4588,-6.6821,1.4355,7.660
15.9930,3.5737,-6.8517,1.3287,7.841
16.0020,3.6163,-6.9253,1.2974,7.920
16.0110,3.7079,-7.0527,0.9235,8.021
16.0220,3.6916,-7.1359,0.8654,8.081
16.0300,3.6635,-7.3160,0.8289,8.224
16.0400,3.5716,-7.3865,0.5593,8.224
16.0530,3.4936,-7.5221,0.4432,8.306
16.0610,3.2674,-7.5339,0.3483,8.219
16.0720,3.2238,-7.7005,0.3746,8.357
16.0800,2.9415,-7.8704,0.2489,8.406
16.0930,2.5021,-8.2011,0.0437,8.574
16.1000,2.2505,-8.7897,-0.3280,9.079
16.1530,2.2348,-9.2732,-0.7243,9.566
16.1570,2.4983,-9.6490,-1.1538,10.034
16.1590,3.1513,-9.6892,-1.5812,10.311
16.1600,3.7298,-9.5492,-1.6545,10.384
16.1610,4.3581,-9.2107,-1.6177,10.317
16.1620,4.6918,-8.8068,-1.4895,10.089
16.1740,4.8502,-8.1128,-1.2171,9.530
16.1810,4.5924,-7.4521,-0.9678,8.807
16.1920,4.0371,-6.7259,-0.6792,7.874
16.2010,3.2121,-6.1153,-0.2050,6.911
16.2120,2.2552,-5.6329,0.0012,6.068
16.2260,1.2227,-5.2344,-0.0713,5.376
16.2700,0.4496,-5.0842,-0.6791,5.149
16.2720,-0.0931,-5.1954,-1.3199,5.361
16.2720,-0.3096,-5.4150,-1.9088,5.750
16.2740,-0.3054,-5.5778,-2.3421,6.057
16.2740,-0.1282,-5.2827,-2.4209,5.812
16.2800,0.3933,-4.6632,-2.0919,5.126
16.2910,0.7666,-4.0347,-1.5240,4.381
16.3000,0.8507,-3.2892,-1.0174,3.546
16.3100,0.9099,-2.6040,-0.5874,2.820
16.3240,0.9101,-1.8821,-0.0668,2.092
16.3320,0.8322,-1.3541,0.2602,1.611
16.3410,0.6054,-0.9637,0.4389,1.220
16.3500,0.2879,-0.6644,0.5685,0.921
16.3670,0.0634,-0.6478,0.5515,0.853
16.3700,-0.0563,-0.6409,0.5870,0.871
16.3830,0.0292,-0.7510,0.7136,1.036
16.4130,0.3293,-0.8560,0.8546,1.254
16.4150,0.6641,-1.2129,0.9356,1.670
16.4160,0.9980,-1.5900,0.8758,2.072
16.4280,1.0056,-1.7362,0.6531,2.110
16.4330,0.9214,-1.7805,0.3316,2.032
16.4420,0.7452,-1.8235,0.2069,1.981
16.4510,0.4754,-1.6237,0.3040,1.719
16.4600,0.0881,-1.4214,0.3488,1.466
16.4710,-0.2854,-1.0193,0.3567,1.117
16.4800,-0.7127,-0.6320,0.6191,1.136
16.4910,-1.1874,-0.0905,0.5179,1.299
16.5300,-1.5597,0.2723,0.3307,1.617
16.5310,-1.8984,0.5427,0.2156,1.986
16.5320,-2.1894,0.7123,0.2399,2.315
16.5330,-2.3566,0.8824,0.1353,2.520
16.5430,-2.5733,1.0144,-0.0344,2.766
16.5510,-2.7659,0.9067,-0.1722,2.916
16.5600,-2.8980,0.9001,-0.2273,3.043
16.5720,-3.2439,0.8924,-0.0653,3.365
16.5810,-3.9171,0.9761,0.2697,4.046
16.5990,-4.4613,1.1083,0.4540,4.619
16.6070,-4.8807,1.4813,0.2573,5.107
16.6130,-5.0328,1.6898,0.1986,5.313
16.6240,-5.1419,1.9292,0.1790,5.495
16.6300,-5.3642,2.1878,-0.1818,5.796
16.6430,-5.4611,2.5284,-0.5882,6.047
16.6500,-5.6943,2.7953,-1.0007,6.422
16.7000,-6.2189,2.9715,-1.3885,7.031
16.7030,-6.9854,2.8158,-1.7480,7.732
16.7040,-7.5079,2.7910,-2.0235,8.262
16.7040,-7.8803,2.7525,-1.9648,8.575
16.7050,-7.9624,3.0685,-1.9367,8.750
16.7100,-8.0940,3.3902,-1.8519,8.969
16.7220,-8.0172,3.7958,-1.7479,9.041
16.7300,-7.6988,4.3587,-1.5838,8.988
16.7400,-7.1545,5.0806,-1.3898,8.884
16.7510,-6.9446,5.6313,-1.3819,9.047
16.7610,-7.0386,5.7773,-1.3526,9.206
16.7800,-7.3047,5.7393,-1.5414,9.417
16.7840,-7.4812,5.5529,-1.6011,9.453
16.8330,-7.3555,5.1903,-1.4447,9.118
16.8350,-7.0956,4.8399,-1.2862,8.685
16.8370,-6.7835,4.4105,-1.0738,8.162
16.8390,-6.3666,3.8240,-0.9921,7.493
16.8410,-6.0794,3.1078,-0.8808,6.884
16.8420,-5.7914,2.2206,-0.6474,6.236
16.8510,-5.4196,1.6235,-0.4775,5.678
16.8610,-5.0925,1.0416,-0.0888,5.199
16.8730,-4.8131,0.7162,0.3856,4.881
16.8800,-4.5962,0.4174,0.8789,4.698
16.8920,-4.4583,0.3001,1.3982,4.682
16.9000,-4.3023,0.2193,2.1427,4.811
16.9110,-4.0412,0.2511,2.5287,4.774
16.9250,-3.7973,0.2399,2.6004,4.609
16.9320,-3.5188,0.3015,2.4417,4.294
16.9550,-3.0559,0.1745,2.2793,3.816
16.9560,-2.6319,-0.2225,2.3226,3.517
16.9610,-2.1712,-0.6173,2.5383,3.397
16.9720,-1.7186,-1.1948,2.6297,3.361
16.9800,-1.2883,-1.8220,2.4660,3.326
16.9910,-0.8452,-2.3249,2.2511,3.345
17.0010,-0.5392,-2.6814,2.0492,3.418
17.0110,-0.2622,-2.9452,1.8893,3.509
17.0220,-0.1095,-3.3370,1.8705,3.827
17.0310,0.0616,-3.7427,1.7074,4.114
17.0410,0.2603,-4.0213,1.4426,4.280
17.0500,0.5157,-4.1940,1.1548,4.381
17.0680,0.9761,-4.3712,0.9760,4.584
17.0740,1.3334,-4.5827,0.6300,4.814
17.0840,1.6829,-4.7729,0.4873,5.084
17.1070,1.9452,-4.8527,0.4711,5.249
17.1090,2.2915,-5.0108,0.5656,5.539
17.1120,2.5151,-5.1581,0.7405,5.786
17.1230,2.6841,-5.3518,1.0010,6.070
17.1300,2.7977,-5.5620,1.1917,6.339
17.1410,2.9997,-5.9212,1.3045,6.765
17.1530,3.0605,-6.1740,1.3943,7.031
17.1610,3.0200,-6.3814,1.3736,7.192
17.1720,3.1023,-6.6701,1.3141,7.473
17.1800,3.1274,-6.9207,1.0915,7.673
17.1920,3.1769,-7.2805,0.8471,7.989
17.2000,3.3524,-7.5741,0.5346,8.300
17.2140,3.4441,-7.7136,0.3143,8.453
17.2400,3.5199,-7.8343,0.2688,8.593
17.2410,3.5851,-8.0134,0.1987,8.781
17.2430,3.6309,-8.1484,0.1468,8.922
17.2500,3.3993,-8.3299,-0.0415,8.997
17.2600,3.0919,-8.6885,-0.0775,9.223
17.2720,3.1351,-8.7852,-0.2533,9.331
17.2810,3.0472,-8.7445,-0.5259,9.275
17.2910,2.9988,-8.8099,-0.7447,9.336
17.3000,3.2293,-8.8871,-0.7850,9.488
17.3110,3.6126,-8.7635,-0.9148,9.523
17.3210,4.1360,-8.4221,-0.8650,9.423
17.3310,4.7272,-7.8168,-0.5720,9.153
17.3410,4.7584,-7.2626,-0.2248,8.686
17.3500,4.6598,-6.6393,0.1666,8.113
17.3900,4.2389,-6.1784,0.4532,7.506
17.3910,3.5568,-5.7899,0.2522,6.800
17.3920,2.7082,-5.3343,0.1005,5.983
17.3930,1.9031,-5.0049,-0.1037,5.356
17.4010,1.3140,-4.8282,-0.4646,5.025
17.4110,1.0518,-4.7203,-0.7789,4.898
17.4210,1.0011,-4.9572,-1.2320,5.205
17.4310,0.8556,-5.2939,-1.3898,5.540
17.4400,0.9164,-5.3419,-1.3508,5.586
17.4510,1.1013,-5.2380,-1.1863,5.482
17.4610,1.2752,-4.8037,-0.6476,5.012
17.4760,1.2032,-4.1848,-0.1011,4.356
17.4810,1.1918,-3.6226,0.3557,3.830
17.5240,1.1964,-3.0983,0.8042,3.417
17.5260,1.0391,-2.5695,1.0617,2.968
17.5270,0.6408,-1.9638,1.2066,2.392
17.5280,0.2315,-1.4113,1.2143,1.876
17.5310,-0.2283,-1.0321,1.1033,1.528
17.5410,-0.5867,-0.7688,0.9519,1.357
17.5510,-0.6346,-0.6522,0.7743,1.195
17.5600,-0.5699,-0.6253,0.5038,0.985
17.5720,-0.3018,-0.7528,0.3761,0.894
17.5800,0.0342,-0.8910,0.2779,0.934
17.5910,0.1697,-1.1293,0.2142,1.162
17.6000,0.2572,-1.3371,0.1667,1.372
17.6100,0.1650,-1.4658,-0.0339,1.475
17.6240,-0.1561,-1.5576,0.1449,1.572
17.6320,-0.5106,-1.4140,0.4226,1.562
17.6630,-1.0041,-1.0215,0.7154,1.601
17.6650,-1.6114,-0.6669,0.8453,1.938
17.6660,-2.1477,-0.1120,0.6311,2.241
17.6770,-2.6372,0.5217,0.2159,2.697
17.6800,-2.8617,0.9713,-0.2976,3.037
17.6900,-3.2269,1.3355,-0.8385,3.592
17.7000,-3.6619,1.7108,-1.2922,4.243
17.7100,-4.1082,2.0991,-1.6609,4.903
17.7210,-4.3313,2.2905,-1.7789,5.213
17.7300,-4.1531,2.3047,-2.0915,5.190
17.7420,-3.8033,2.1329,-2.5369,5.045
17.7500,-3.3398,1.8772,-2.6304,4.647
17.7610,-2.9524,1.7414,-2.5307,4.261
17.8050,-2.7351,1.7617,-2.2203,3.939
17.8080,-2.9719,1.8383,-1.6684,3.872
17.8100,-3.5636,1.9151,-0.9630,4.159
17.8110,-4.3070,2.0370,-0.3288,4.776
17.8110,-5.1568,2.2460,0.4632,5.644
17.8230,-5.9458,2.5332,1.0565,6.549
17.8300,-6.5666,2.8606,1.5156,7.321
17.8400,-7.0396,3.1313,1.8113,7.915
17.8500,-7.4965,2.8801,1.9546,8.265
17.8610,-7.6802,2.5495,1.9320,8.320
17.8710,-7.5790,2.4312,1.7733,8.155
17.8810,-7.3392,2.3317,1.5939,7.864
17.8930,-7.2063,2.4674,1.3706,7.739
17.9430,-7.0923,2.5676,1.2193,7.641
17.9450,-6.8180,2.9471,1.1546,7.517
17.9460,-6.4496,3.7586,1.1572,7.554
17.9470,-6.3497,4.3483,0.8736,7.745
17.9480,-6.6415,4.5159,0.3643,8.040
17.9580,-6.9355,4.5751,-0.1324,8.310
17.9610,-7.3354,4.3051,-0.6383,8.529
17.9730,-7.3230,4.2137,-0.8327,8.490
17.9810,-7.0999,4.1039,-1.0334,8.265
17.9910,-6.8393,3.9422,-1.0765,7.967
18.0030,-6.5781,3.5303,-1.0759,7.543
18.0100,-6.4172,3.0676,-0.8529,7.164
18.0230,-6.2573,2.4588,-0.5119,6.743
18.0300,-5.9781,1.9080,-0.2366,6.280
18.0480,-5.7824,1.5454,0.1627,5.988
18.0500,-5.5058,1.1864,0.3391,5.642
18.0840,-5.2551,0.9706,0.6319,5.381
18.0860,-4.8511,0.8003,0.8923,4.997
18.0870,-4.4150,0.5426,1.0540,4.571
18.0900,-3.9479,0.2899,1.1367,4.118
18.1000,-3.4145,0.0851,1.2777,3.647
18.1100,-2.8270,-0.1800,1.5112,3.211
18.1210,-2.2632,-0.5393,1.8187,2.953
18.1300,-1.8872,-0.9292,2.0835,2.961
18.1400,-1.6895,-1.2274,2.3074,3.112
18.1500,-1.5302,-1.6156,2.3984,3.272
18.1600,-1.4534,-2.0416,2.3931,3.465
18.1790,-1.2350,-2.5702,2.3726,3.710
18.2300,-0.9889,-2.9400,2.0780,3.734
18.2320,-0.6473,-3.2972,1.8931,3.857
18.2330,-0.2586,-3.6622,1.7433,4.064
18.2340,0.1668,-4.0334,1.5950,4.341
18.2360,0.5803,-4.3276,1.4270,4.594
18.2370,0.9816,-4.6091,1.3105,4.891
18.2450,1.4001,-4.9247,1.0913,5.235
18.2510,1.7362,-5.2112,0.9009,5.566
18.2610,2.1230,-5.3872,0.6484,5.827
18.2720,2.4638,-5.5471,0.4039,6.083
18.2800,2.6848,-5.7081,0.2370,6.312
18.2910,2.7436,-5.9731,0.0108,6.573
18.3000,2.5851,-6.1905,-0.2324,6.713
18.3180,2.4580,-6.4095,-0.1994,6.868
18.3270,2.3872,-6.6266,0.0086,7.043
18.3310,2.4987,-6.8241,0.3029,7.274
18.3620,2.4532,-7.0568,0.5133,7.489
18.3630,2.4478,-7.1784,0.6446,7.612
18.3640,2.4926,-7.3374,0.8258,7.793
18.3760,2.5642,-7.3958,0.8078,7.869
18.3830,2.7589,-7.5999,0.7119,8.116
18.3910,2.9574,-7.5494,0.6147,8.131
18.4010,3.0546,-7.5498,0.5482,8.163
18.4110,3.0794,-7.5856,0.4790,8.201
18.4210,2.8120,-7.8757,0.3751,8.371
18.4300,2.7028,-8.0742,0.1074,8.515
18.4420,2.7572,-8.0947,-0.1712,8.553
18.4500,2.9443,-8.0634,-0.4297,8.595
18.4700,2.9460,-8.1039,-0.5570,8.641
18.4720,3.1932,-8.2699,-0.7924,8.900
18.4840,3.6237,-8.2536,-0.8773,9.057
18.5100,4.0704,-8.0280,-0.7025,9.028
18.5120,4.6435,-7.6192,-0.5748,8.941
18.5130,4.9962,-7.1824,-0.4656,8.762
18.5240,4.9338,-6.5629,-0.2530,8.215
18.5310,4.4742,-5.9233,-0.0936,7.424
18.5400,4.0044,-5.4986,0.0707,6.803
18.5500,3.2984,-5.2853,0.0863,6.231
18.5600,2.7674,-5.1517,-0.1198,5.849
18.5700,2.4590,-5.1743,-0.2870,5.736
18.5800,2.4070,-5.3706,-0.5994,5.916
18.5920,2.2569,-5.7451,-0.9340,6.243
18.6000,2.0946,-5.8799,-1.1606,6.349
18.6200,2.0104,-5.8788,-1.0381,6.299
18.6220,1.8164,-5.7061,-0.6218,6.020
18.6300,1.5165,-5.3089,-0.0933,5.522
18.6650,1.2875,-4.6582,0.2926,4.842
18.6660,1.0762,-4.0228,0.8192,4.244
18.6670,0.9776,-3.2961,1.0880,3.606
18.6790,0.5813,-2.5121,1.2162,2.851
18.6810,0.0344,-1.8986,1.1262,2.208
18.6920,-0.4920,-1.3998,0.7683,1.671
18.7000,-0.6815,-0.9619,0.3201,1.222
18.7100,-0.3929,-0.7745,-0.2553,0.905
18.7210,-0.1378,-0.8232,-0.7541,1.125
18.7340,0.3622,-0.9315,-1.1351,1.512
18.7780,0.9049,-1.3099,-1.3523,2.089
18.7790,1.2998,-1.6076,-1.4188,2.507
18.7810,1.5806,-1.8922,-1.2007,2.742
18.7820,1.5535,-2.1336,-0.7521,2.744
18.7820,1.1059,-2.0728,-0.1423,2.354
