time,ax,ay,az,aT
18.5240,2.1318,-3.6068,2.7964,5.037
18.5640,1.6047,-2.6778,3.0864,4.390
18.5650,1.0983,-1.8769,3.1777,3.851
18.5660,1.0538,-1.1504,3.0895,3.461
18.5670,1.5898,-0.5252,2.9437,3.387
18.5730,2.1633,0.1815,2.6915,3.458
18.5840,2.7423,0.8512,2.5958,3.871
18.5940,3.1643,1.3962,2.0957,4.044
18.6070,3.5609,1.6945,1.4713,4.209
18.6660,3.7732,1.8022,0.6604,4.233
18.6680,3.8547,1.6634,0.0925,4.199
18.6690,3.9530,1.4956,-0.4859,4.254
18.6700,4.0293,1.1292,-0.5839,4.225
18.6710,3.9941,0.8059,-0.8630,4.165
18.6720,3.9385,0.5508,-0.6287,4.026
18.6740,4.2073,0.6522,-0.0751,4.258
18.6860,4.5111,0.8824,0.7897,4.664
18.6930,4.7191,1.1087,1.4003,5.046
18.7030,4.7984,1.2505,1.8210,5.282
18.7140,4.9261,1.3320,2.1065,5.521
18.7270,5.1923,1.3005,2.2423,5.803
18.7830,5.4408,1.2588,2.2209,6.010
18.7840,5.7874,1.3263,2.3217,6.375
18.7860,6.1824,1.5153,2.5416,6.854
18.7870,6.6756,1.7934,2.7703,7.447
18.7870,7.0818,2.1200,2.7060,7.872
18.7880,7.5083,2.5015,2.5995,8.330
18.7940,7.9767,3.0600,2.5310,8.911
18.8100,8.3379,3.6197,2.4176,9.406
18.8160,8.6396,4.3335,2.3831,9.955
18.8240,8.7690,4.9927,2.4290,10.379
18.8330,8.9724,5.5873,2.5113,10.864
18.8430,9.6277,5.8094,2.5739,11.535
18.8530,9.9991,5.8911,2.6658,11.908
18.8630,10.1240,6.1136,2.7721,12.147
18.8800,9.9733,6.3242,3.3113,12.265
18.8830,9.8187,6.3551,3.6280,12.246
18.8920,9.7919,6.3093,3.8941,12.282
18.9180,9.6974,6.1404,4.0652,12.177
18.9200,9.3164,5.9600,4.1681,11.819
18.9230,8.7294,5.8321,4.1358,11.284
18.9330,8.3579,5.3364,3.7963,10.618
18.9430,8.3003,4.4967,3.1899,9.964
18.9520,8.3872,3.5912,2.7302,9.523
18.9640,8.5735,2.6929,2.5158,9.332
18.9730,9.0114,1.7620,2.4390,9.500
18.9830,9.2493,0.7757,2.4482,9.599
18.9920,9.4771,-0.1718,2.5024,9.803
19.0030,9.6828,-1.0327,2.6262,10.086
19.0550,9.9067,-1.8218,2.7519,10.442
19.0570,9.8573,-2.6362,2.9026,10.608
19.0580,9.7261,-3.2480,3.0583,10.700
19.0590,9.1493,-3.4881,2.8931,10.210
19.0590,8.8805,-4.0945,3.0949,10.257
19.0690,8.6184,-4.7722,3.0419,10.310
19.0750,7.8220,-4.8665,2.9914,9.686
19.0830,6.8814,-4.9391,3.2169,9.061
19.0930,5.9862,-5.0623,3.4273,8.556
19.1030,5.0075,-5.2197,3.5277,8.048
19.1140,3.9583,-5.2477,3.6155,7.502
19.1230,3.0475,-5.2499,3.3649,6.941
19.1390,2.2434,-5.3540,2.9847,6.527
19.1430,1.6617,-5.5048,2.6716,6.340
19.2000,1.2394,-5.7966,2.3514,6.377
19.2010,0.6973,-6.0874,1.9621,6.434
19.2030,0.1932,-6.4372,1.5517,6.624
19.2040,-0.1341,-6.7816,1.1868,6.886
19.2040,-0.5092,-7.2930,0.9471,7.372
19.2050,-0.7974,-7.6566,0.6847,7.728
19.2130,-1.0516,-8.0179,0.5046,8.102
19.2230,-1.3245,-8.3835,0.2724,8.492
19.2330,-1.5458,-8.6626,0.1859,8.801
19.2440,-1.7021,-8.9476,0.0115,9.108
19.2540,-1.9621,-9.2164,-0.1436,9.424
19.2710,-2.1830,-9.4658,-0.3220,9.720
19.2750,-2.3747,-9.6938,-0.4960,9.993
19.3510,-2.6474,-9.9478,-0.6718,10.316
19.3530,-2.9914,-10.1199,-0.6428,10.572
19.3550,-3.2297,-10.3161,-0.6303,10.828
19.3560,-3.5161,-10.3604,-0.5078,10.953
19.3560,-3.6313,-10.3876,-0.4295,11.012
19.3570,-3.8064,-10.4656,-0.4553,11.146
19.3580,-3.8609,-10.5979,-0.5227,11.291
19.3590,-3.9875,-10.6653,-0.5606,11.400
19.3710,-4.0154,-10.6439,-0.6159,11.393
19.3760,-4.1234,-10.5680,-0.5245,11.356
19.4140,-4.2269,-10.5583,-0.7862,11.400
19.4160,-4.3797,-10.5783,-0.8376,11.480
19.4170,-4.6452,-10.5182,-0.8322,11.528
19.4180,-4.9772,-10.4214,-0.7052,11.570
19.4230,-5.2617,-10.2980,-0.6691,11.584
19.4340,-5.7156,-10.2286,-0.7209,11.739
19.4420,-6.0914,-10.1588,-0.5996,11.860
19.4530,-6.3230,-10.1114,-0.3861,11.932
19.4630,-6.7602,-10.1859,-0.3356,12.230
19.5080,-7.1117,-10.1649,-0.2054,12.407
19.5100,-7.2972,-10.2790,-0.1650,12.607
19.5110,-7.2122,-10.5158,-0.4045,12.758
19.5130,-7.1344,-10.9356,-0.6445,13.073
19.5190,-7.0212,-11.2376,-0.8299,13.277
19.5240,-7.0398,-11.4755,-1.0942,13.507
19.5330,-6.9973,-11.5676,-1.2719,13.579
19.5430,-6.8136,-11.4901,-1.3508,13.427
19.5530,-6.1368,-11.4384,-1.2721,13.043
19.5980,-4.9769,-11.6774,-1.0619,12.738
19.6000,-3.6259,-12.0467,-0.8144,12.607
19.6010,-2.0549,-12.3987,-0.4170,12.575
19.6020,-0.5757,-12.7565,0.0319,12.770
19.6040,0.9531,-13.3743,0.5250,13.419
19.6130,2.4175,-13.9232,1.1755,14.180
19.6230,3.9482,-14.3890,1.6289,15.010
19.6330,5.1755,-14.5485,2.0439,15.576
19.6430,6.2591,-14.2815,2.2670,15.757
19.6530,7.2663,-13.4782,2.1249,15.459
19.6620,8.0309,-12.2795,1.9762,14.805
19.6730,8.4656,-10.7864,1.9076,13.844
19.6840,8.6616,-9.1479,2.1900,12.787
19.6930,8.3938,-7.3816,2.6719,11.493
19.7070,7.8531,-5.6479,3.1315,10.167
19.7730,7.1004,-3.8943,3.9864,9.026
19.7740,6.2752,-2.2881,4.7755,8.211
19.7750,5.6050,-0.8185,5.7136,8.046
19.7760,4.9013,0.4710,6.2792,7.980
19.7770,4.3185,1.6345,6.5449,8.010
19.7770,3.9597,2.4646,6.2459,7.795
19.7780,3.7959,3.0516,5.6609,7.468
19.7860,3.9321,3.3079,4.7521,6.999
19.7920,4.2559,3.4268,3.7739,6.641
19.8020,4.4872,3.4477,2.9214,6.368
19.8130,4.8997,3.2137,2.1044,6.226
19.8230,5.2972,2.8403,0.9939,6.092
19.8380,5.5602,2.4654,0.1374,6.084
19.8440,5.6772,2.1304,-0.6380,6.097
19.9030,5.6005,1.9542,-1.4207,6.099
19.9050,5.3572,1.8458,-1.9491,5.992
19.9060,5.0324,1.7809,-2.2162,5.780
19.9080,4.6660,1.6914,-2.4410,5.531
19.9090,4.3080,1.5035,-2.9035,5.408
19.9100,3.8644,1.2425,-3.1147,5.117
19.9140,3.4286,1.2116,-2.9206,4.664
19.9240,3.0328,1.2403,-2.3212,4.015
19.9350,2.6973,1.2486,-1.5031,3.331
19.9430,2.5854,1.2854,-0.6579,2.961
19.9530,2.5752,1.2377,0.1505,2.861
19.9630,2.8355,1.1904,0.7651,3.169
19.9730,3.0906,0.9549,1.7621,3.684
20.0380,3.3122,0.9721,2.5313,4.281
20.0400,3.5710,1.3899,3.3660,5.100
20.0410,4.2206,1.8616,4.0255,6.122
20.0420,5.0042,2.3996,4.5427,7.172
20.0430,5.8023,2.8275,4.8219,8.057
20.0430,6.4218,3.4067,4.8506,8.739
20.0450,7.0279,3.9672,4.9715,9.479
20.0530,7.7383,4.2551,5.1295,10.213
20.0650,8.4560,4.4896,5.2615,10.924
20.0770,9.0117,4.6696,5.2821,11.442
20.0850,9.4244,4.8136,5.2474,11.812
20.0920,9.6253,4.6917,4.8629,11.760
20.1030,9.6431,4.4385,4.3683,11.479
20.1820,9.5690,4.2219,3.9347,11.175
20.1840,9.1748,3.9754,3.6277,10.637
20.1850,8.6941,3.7910,3.4352,10.088
20.1870,8.2956,3.4686,3.2623,9.565
20.1870,8.3711,2.9705,3.1289,9.418
20.1880,8.6721,2.2679,3.0184,9.458
20.1890,8.9676,1.5374,2.9974,9.579
20.1900,9.2974,0.8919,2.9510,9.795
20.1930,9.5462,0.0572,2.9620,9.995
20.2030,9.7039,-0.6611,2.9800,10.173
20.2130,9.7424,-1.4439,3.1011,10.326
20.2230,9.6565,-2.1561,3.1086,10.371
20.2460,9.4157,-2.8871,3.2126,10.359
20.2510,8.9641,-3.3337,3.0557,10.040
20.2570,8.5400,-4.1327,3.0888,9.978
20.2970,8.2585,-4.9843,3.2014,10.163
20.2990,7.5056,-5.2946,3.3170,9.766
20.2990,6.6881,-5.4412,3.3859,9.263
20.3000,5.9223,-5.6456,3.4503,8.880
20.3040,5.4340,-5.8273,3.2393,8.601
20.3130,4.7212,-6.0112,3.0494,8.229
20.3230,3.8666,-5.9535,2.9474,7.686
20.3350,3.0634,-5.9185,2.8480,7.247
20.3440,2.1590,-5.7813,2.6832,6.729
20.3550,1.3537,-5.6876,2.3999,6.320
20.3630,0.6784,-5.8061,2.0725,6.202
20.3740,0.1963,-5.9413,1.6652,6.173
20.3910,-0.3655,-6.0546,1.2869,6.201
20.4650,-0.7777,-6.3324,0.8430,6.435
20.4680,-1.0589,-6.7083,0.5870,6.817
20.4680,-1.2842,-7.1276,0.4108,7.254
20.4690,-1.3362,-7.8172,0.6268,7.955
20.4700,-1.6350,-8.1175,0.9120,8.331
20.4710,-2.1243,-8.0764,1.0906,8.422
20.4710,-2.6039,-8.3269,1.0351,8.786
20.4720,-2.8894,-8.7411,0.9072,9.251
20.4810,-3.3663,-8.9286,0.6156,9.562
20.4850,-3.8056,-9.0849,0.3909,9.858
20.4940,-4.1395,-9.3197,0.2411,10.201
20.5070,-4.3214,-9.5555,0.0150,10.487
20.5140,-4.6360,-9.7134,-0.0705,10.763
20.5230,-4.8442,-9.6552,-0.0824,10.803
20.5900,-5.0956,-9.6816,-0.0815,10.941
20.5920,-5.1709,-9.7300,-0.1405,11.020
20.5930,-5.1925,-9.8629,-0.1860,11.148
20.5940,-5.2369,-9.8628,-0.1000,11.167
20.5950,-5.2294,-9.9074,-0.2027,11.205
20.5950,-5.2464,-9.9943,-0.0925,11.288
20.5960,-5.3201,-10.1111,-0.0389,11.425
20.6080,-5.4689,-9.9603,0.1322,11.364
20.6130,-5.7974,-9.8162,0.3680,11.406
20.6580,-6.0851,-9.7758,0.4757,11.525
20.6610,-6.3530,-9.6791,0.4687,11.587
20.6610,-6.7314,-9.4869,0.4846,11.643
20.6620,-7.1922,-9.3239,0.4644,11.785
20.7060,-7.5160,-9.2694,0.5826,11.948
20.7080,-7.7077,-9.3995,0.5258,12.167
20.7090,-7.9978,-9.5731,0.5322,12.486
20.7090,-8.2385,-9.6915,0.4384,12.728
20.7100,-8.2773,-9.9902,0.1658,12.975
20.7130,-8.1862,-10.2505,0.0755,13.118
20.7230,-8.0311,-10.5054,0.0190,13.224
20.7770,-7.7157,-10.7182,-0.1610,13.207
20.7790,-7.4397,-10.8097,-0.2660,13.125
20.7810,-6.9510,-10.8796,-0.3179,12.914
20.7820,-6.2918,-10.9225,-0.4560,12.613
20.7830,-5.3860,-10.9500,-0.3945,12.209
20.8240,-3.9957,-11.2548,-0.2206,11.945
20.8270,-2.4193,-11.5814,0.0905,11.832
20.8280,-1.1449,-11.8342,0.5758,11.903
20.8280,-0.1461,-12.3378,1.1898,12.396
20.8290,0.8857,-12.7411,1.6468,12.878
20.8390,1.8633,-12.9965,2.0363,13.286
20.8450,3.0622,-13.2063,2.1210,13.722
20.8880,4.5206,-13.3050,2.0954,14.207
20.8900,6.3408,-13.0775,1.8364,14.649
20.8920,8.2050,-12.3145,1.7256,14.898
20.8930,9.4326,-11.0221,1.6387,14.600
20.8940,9.6791,-9.2201,1.5283,13.455
20.9080,10.1653,-7.7635,1.8364,12.922
20.9130,9.8280,-5.8395,2.0709,11.618
20.9570,9.1188,-3.9734,2.7003,10.307
20.9580,8.4193,-2.3090,3.3680,9.357
20.9590,7.5549,-0.8225,4.1556,8.661
20.9600,6.5956,0.5101,4.9135,8.240
20.9660,5.5845,1.5122,5.4836,7.971
20.9740,4.5056,2.4528,5.6831,7.656
20.9870,3.6329,3.0405,5.3901,7.176
20.9930,2.9814,3.3327,4.5211,6.359
21.0400,2.7150,3.4200,3.2604,5.450
21.0420,2.7475,3.4972,2.2365,4.978
21.0420,2.9307,3.5004,1.2822,4.742
21.0430,3.1988,3.4360,0.5199,4.723
21.0440,3.4024,3.2486,-0.2747,4.712
21.0540,3.6885,2.9046,-0.9026,4.781
21.0630,3.8872,2.5271,-1.4256,4.851
21.0730,4.0618,2.2628,-1.6737,4.942
21.0880,4.2463,1.8736,-1.6511,4.926
21.1390,4.2346,1.6181,-1.5994,4.807
21.1410,3.9189,1.3660,-1.5716,4.438
21.1420,3.6610,1.1231,-1.2838,4.039
21.1430,3.4065,1.1166,-0.8842,3.692
21.1430,3.0973,1.1776,-0.5617,3.361
21.1450,2.6656,1.5097,-0.3884,3.088
21.1540,2.4189,1.7391,-0.1467,2.983
21.1640,2.6109,1.8414,0.1074,3.197
21.1720,3.0536,1.7875,0.4137,3.562
21.1840,3.6961,1.7566,0.9746,4.207
21.1930,4.1823,1.9683,1.4071,4.832
21.2040,4.3810,2.0377,1.8438,5.172
21.2120,4.4246,1.9564,2.2821,5.349
21.2360,4.2418,2.0285,2.8980,5.523
21.2380,4.2308,2.4382,3.6777,6.113
21.2460,4.5957,3.1239,4.5214,7.164
21.2850,5.3986,3.9508,5.5262,8.677
21.2870,6.2917,4.7322,6.2810,10.071
21.2870,7.1697,5.3056,6.8592,11.252
21.2880,7.9825,5.6345,7.1905,12.131
21.2930,8.6707,5.5823,7.5982,12.809
21.3040,10.4764,4.2987,7.3228,13.485
21.3130,8.7229,5.6609,6.7273,12.385
21.3230,7.5828,6.1840,6.4399,11.714
21.3350,7.3415,6.0801,6.1678,11.354
21.3440,7.4292,5.5406,5.8024,10.934
21.3540,7.5795,4.7926,5.1610,10.347
21.3630,7.5947,4.0519,4.5280,9.726
21.3750,7.2517,3.3710,3.8158,8.861
21.4530,6.4354,2.6665,3.1738,7.655
21.4550,6.8628,1.9696,3.5969,7.995
21.4560,7.3610,1.1511,3.6323,8.289
21.4570,7.7515,0.1200,3.4883,8.501
21.4570,8.0555,-0.8200,3.6219,8.870
21.4580,8.3049,-1.5707,3.7854,9.261
21.4590,8.5081,-2.2953,3.8604,9.621
21.4600,8.8475,-2.9897,3.7045,10.047
21.4640,8.9914,-3.6179,3.3991,10.271
21.4740,8.6900,-3.9562,3.1857,10.066
21.4850,7.9233,-4.2755,2.9983,9.489
21.4930,7.1486,-4.4471,2.7675,8.862
21.5060,6.1855,-4.6866,2.5213,8.160
21.5740,5.3160,-4.9369,2.1842,7.576
21.5760,4.4279,-5.2320,1.9746,7.133
21.5770,3.5033,-5.3767,1.7936,6.663
21.5780,2.5193,-5.2046,1.7419,6.039
21.5790,1.5064,-4.9843,1.4877,5.415
21.5800,0.8909,-4.8193,1.2717,5.063
21.5800,0.3374,-4.8537,0.9110,4.950
21.5860,-0.0592,-5.0046,0.5578,5.036
21.5940,-0.4338,-5.2390,0.4338,5.275
21.6030,-0.9246,-5.4366,0.1489,5.517
21.6140,-1.2476,-5.7393,-0.1172,5.875
21.6240,-1.5797,-6.1300,-0.2284,6.334
21.6400,-1.7420,-6.6582,-0.3489,6.891
21.6500,-2.0079,-7.1105,-0.3938,7.399
21.7170,-2.4593,-7.4768,-0.4356,7.883
21.7200,-2.7551,-7.8217,-0.4501,8.305
21.7200,-3.2035,-8.0430,-0.4657,8.670
21.7210,-3.5893,-8.1942,-0.5613,8.963
21.7220,-3.8800,-8.3291,-0.6888,9.214
21.7230,-4.1039,-8.3740,-0.7838,9.358
21.7240,-4.3018,-8.3677,-1.1077,9.474
21.7250,-4.4028,-8.4562,-1.2705,9.618
21.7340,-4.4180,-8.4139,-1.3638,9.601
21.7430,-4.5398,-8.5098,-1.4552,9.754
21.7530,-4.5824,-8.6008,-1.4350,9.850
21.7640,-4.6288,-8.6082,-1.2746,9.856
21.7750,-4.6560,-8.5697,-1.1889,9.825
21.7900,-4.7522,-8.6248,-1.0406,9.902
21.7950,-4.6600,-8.6565,-0.9020,9.872
21.8650,-4.4995,-8.6981,-0.6950,9.818
21.8670,-4.3913,-8.7401,-0.5037,9.794
21.8680,-4.4024,-8.8195,-0.2331,9.860
21.8690,-4.4567,-8.8021,-0.0495,9.866
21.8700,-4.5782,-9.0152,0.0802,10.111
21.8710,-4.9728,-9.1958,0.1115,10.455
21.8710,-5.5018,-9.1659,0.4966,10.702
21.8750,-5.8138,-9.2663,0.7915,10.968
21.8840,-6.1364,-9.4867,0.9131,11.335
21.8950,-6.3384,-9.7241,0.8663,11.640
21.9040,-6.5745,-9.9837,0.7681,11.979
21.9130,-6.5435,-10.2572,0.7328,12.189
21.9270,-6.3277,-10.5548,0.5387,12.318
22.0020,-6.1426,-10.8382,0.5011,12.468
22.0050,-5.9643,-10.7518,0.3923,12.301
22.0060,-6.0098,-10.6147,0.3872,12.204
