time,gFx,gFy,gFz,TgF
153.127000,-0.1060,-1.1595,-0.1837,1.179
153.131000,-0.1029,-1.1558,-0.1481,1.170
153.131000,-0.0980,-1.1485,-0.1253,1.159
153.133000,-0.0936,-1.1451,-0.1178,1.155
153.135000,-0.0826,-1.1390,-0.1114,1.147
153.137000,-0.0735,-1.1321,-0.1104,1.140
153.139000,-0.0694,-1.1287,-0.1121,1.136
153.142000,-0.0611,-1.1207,-0.1190,1.129
153.144000,-0.0513,-1.1109,-0.1361,1.120
153.146000,-0.0481,-1.1055,-0.1463,1.116
153.147000,-0.0469,-1.0965,-0.1715,1.111
153.149000,-0.0442,-1.0860,-0.2011,1.105
153.151000,-0.0413,-1.0826,-0.2206,1.106
153.153000,-0.0342,-1.0755,-0.2658,1.108
153.155000,-0.0276,-1.0716,-0.3210,1.119
153.157000,-0.0225,-1.0713,-0.3499,1.127
153.160000,-0.0090,-1.0760,-0.4097,1.151
153.162000,0.0034,-1.0830,-0.4559,1.175
153.164000,0.0176,-1.0884,-0.4830,1.191
153.165000,0.0242,-1.0997,-0.4845,1.202
153.168000,0.0381,-1.1104,-0.4683,1.206
153.169000,0.0474,-1.1168,-0.4490,1.205
153.171000,0.0677,-1.1292,-0.3938,1.198
153.173000,0.0823,-1.1392,-0.3252,1.188
153.190000,0.0953,-1.1480,-0.2480,1.178
153.190000,0.1043,-1.1522,-0.2089,1.176
153.191000,0.1207,-1.1617,-0.1341,1.176
153.191000,0.1288,-1.1676,-0.0997,1.179
153.191000,0.1388,-1.1786,-0.0408,1.187
153.191000,0.1456,-1.1839,0.0066,1.193
153.191000,0.1493,-1.1852,0.0259,1.195
153.192000,0.1539,-1.1820,0.0574,1.193
153.192000,0.1615,-1.1783,0.0730,1.192
153.195000,0.1634,-1.1764,0.0799,1.190
153.196000,0.1630,-1.1695,0.0870,1.184
153.198000,0.1639,-1.1632,0.0889,1.178
153.201000,0.1652,-1.1600,0.0872,1.175
153.202000,0.1703,-1.1544,0.0821,1.170
153.204000,0.1742,-1.1519,0.0745,1.167
153.206000,0.1744,-1.1529,0.0687,1.168
153.207000,0.1720,-1.1556,0.0572,1.170
153.210000,0.1718,-1.1615,0.0472,1.175
153.212000,0.1698,-1.1676,0.0430,1.181
153.214000,0.1683,-1.1788,0.0352,1.191
153.216000,0.1652,-1.1913,0.0249,1.203
153.218000,0.1644,-1.2001,0.0203,1.211
153.223000,0.1634,-1.2164,0.0122,1.227
153.223000,0.1625,-1.2333,0.0056,1.244
153.226000,0.1620,-1.2433,0.0034,1.254
153.227000,0.1588,-1.2592,0.0005,1.269
153.228000,0.1588,-1.2734,-0.0078,1.283
153.231000,0.1600,-1.2822,-0.0112,1.292
153.232000,0.1669,-1.3022,-0.0173,1.313
153.234000,0.1744,-1.3193,-0.0242,1.331
153.237000,0.1837,-1.3352,-0.0344,1.348
153.237000,0.1901,-1.3425,-0.0398,1.356
153.240000,0.2020,-1.3569,-0.0513,1.373
153.242000,0.2082,-1.3642,-0.0581,1.381
153.244000,0.2177,-1.3765,-0.0733,1.395
153.246000,0.2299,-1.3867,-0.0911,1.409
153.248000,0.2353,-1.3909,-0.1019,1.414
153.249000,0.2458,-1.3958,-0.1263,1.423
153.252000,0.2582,-1.3997,-0.1549,1.432
153.253000,0.2636,-1.4002,-0.1713,1.435
153.255000,0.2783,-1.3987,-0.2108,1.442
153.258000,0.2946,-1.3923,-0.2538,1.446
153.259000,0.3032,-1.3875,-0.2739,1.446
153.262000,0.3142,-1.3760,-0.3176,1.447
153.264000,0.3240,-1.3586,-0.3618,1.443
153.266000,0.3284,-1.3498,-0.3831,1.441
153.268000,0.3328,-1.3303,-0.4266,1.436
153.270000,0.3296,-1.3054,-0.4642,1.424
153.271000,0.3242,-1.2919,-0.4842,1.417
153.273000,0.3047,-1.2626,-0.5223,1.400
153.277000,0.2753,-1.2365,-0.5631,1.386
153.278000,0.2556,-1.2235,-0.5832,1.379
153.279000,0.2148,-1.2003,-0.6279,1.372
153.282000,0.1674,-1.1883,-0.6702,1.375
153.284000,0.1400,-1.1857,-0.6919,1.380
153.285000,0.0948,-1.1842,-0.7329,1.396
153.289000,0.0486,-1.1859,-0.7608,1.410
153.290000,0.0266,-1.1883,-0.7693,1.416
153.301000,-0.0137,-1.1942,-0.7669,1.419
153.301000,-0.0508,-1.2028,-0.7327,1.409
153.301000,-0.0821,-1.2113,-0.6631,1.383
153.301000,-0.0902,-1.2179,-0.6135,1.367
153.301000,-0.1102,-1.2269,-0.4872,1.325
153.302000,-0.1226,-1.2299,-0.4158,1.304
153.318000,-0.1454,-1.2309,-0.2502,1.264
153.318000,-0.1659,-1.2331,-0.0523,1.245
153.319000,-0.1740,-1.2374,0.0469,1.250
153.319000,-0.1928,-1.2445,0.1852,1.273
153.319000,-0.2084,-1.2536,0.2761,1.300
153.319000,-0.2145,-1.2587,0.3025,1.312
153.319000,-0.2209,-1.2736,0.3208,1.332
153.319000,-0.2262,-1.2905,0.3088,1.346
153.320000,-0.2289,-1.2983,0.2986,1.352
153.323000,-0.2277,-1.3090,0.2771,1.357
153.324000,-0.2204,-1.3181,0.2556,1.361
153.326000,-0.2143,-1.3237,0.2436,1.363
153.327000,-0.2001,-1.3344,0.2143,1.366
153.330000,-0.1908,-1.3520,0.1783,1.377
153.332000,-0.1881,-1.3638,0.1612,1.386
153.334000,-0.1837,-1.3901,0.1334,1.409
153.336000,-0.1823,-1.4204,0.1095,1.436
153.338000,-0.1842,-1.4363,0.1002,1.452
153.339000,-0.1928,-1.4722,0.0897,1.488
153.345000,-0.1996,-1.5099,0.0850,1.525
153.346000,-0.2030,-1.5294,0.0848,1.545
153.346000,-0.2148,-1.5736,0.0894,1.591
153.348000,-0.2292,-1.6232,0.0950,1.642
153.351000,-0.2367,-1.6489,0.0987,1.669
153.353000,-0.2497,-1.7016,0.1063,1.723
153.354000,-0.2658,-1.7551,0.1151,1.779
153.357000,-0.2827,-1.8057,0.1268,1.832
153.357000,-0.2932,-1.8316,0.1300,1.859
153.365000,-0.3232,-1.8885,0.1158,1.920
153.366000,-0.3413,-1.9220,0.0784,1.954
153.366000,-0.3838,-1.9946,-0.0357,2.031
153.366000,-0.4278,-2.0701,-0.1911,2.122
153.368000,-0.4498,-2.1062,-0.2685,2.170
153.370000,-0.4996,-2.1732,-0.4026,2.266
153.371000,-0.5585,-2.2208,-0.4828,2.340
153.374000,-0.5851,-2.2360,-0.5079,2.366
153.377000,-0.6391,-2.2462,-0.5297,2.395
153.410000,-0.6917,-2.2318,-0.4974,2.389
153.410000,-0.7227,-2.2215,-0.4652,2.382
153.411000,-0.7801,-2.1903,-0.3831,2.356
153.411000,-0.8304,-2.1458,-0.3081,2.321
153.411000,-0.8527,-2.1194,-0.2729,2.301
153.411000,-0.8790,-2.0671,-0.2155,2.257
153.411000,-0.8859,-2.0124,-0.1632,2.205
153.412000,-0.8834,-1.9819,-0.1346,2.174
153.412000,-0.8651,-1.9193,-0.0792,2.107
153.412000,-0.8153,-1.8524,-0.0398,2.024
153.412000,-0.7874,-1.8162,-0.0247,1.980
153.413000,-0.7373,-1.7449,0.0012,1.894
153.413000,-0.6787,-1.6794,0.0210,1.811
153.413000,-0.6289,-1.6083,0.0352,1.727
153.413000,-0.6120,-1.5687,0.0408,1.684
153.414000,-0.5888,-1.4957,0.0503,1.608
153.414000,-0.5783,-1.4608,0.0520,1.572
153.414000,-0.5548,-1.3894,0.0481,1.497
153.414000,-0.5372,-1.3183,0.0371,1.424
153.419000,-0.5116,-1.2511,0.0340,1.352
153.420000,-0.4964,-1.2194,0.0388,1.317
153.420000,-0.4657,-1.1573,0.0613,1.249
153.422000,-0.4454,-1.1275,0.0774,1.215
153.424000,-0.3955,-1.0733,0.1229,1.150
153.425000,-0.3494,-1.0198,0.1644,1.090
153.428000,-0.3308,-0.9924,0.1847,1.062
153.430000,-0.3051,-0.9374,0.2201,1.010
153.432000,-0.2942,-0.8820,0.2382,0.960
153.434000,-0.2902,-0.8558,0.2426,0.936
153.436000,-0.2890,-0.8060,0.2487,0.892
153.438000,-0.2866,-0.7569,0.2416,0.845
153.439000,-0.2844,-0.7354,0.2341,0.822
153.441000,-0.2934,-0.6987,0.2121,0.787
153.444000,-0.3032,-0.6807,0.1830,0.767
153.446000,-0.3054,-0.6447,0.1718,0.734
153.447000,-0.3100,-0.6137,0.1520,0.704
153.449000,-0.3174,-0.5969,0.1349,0.689
153.451000,-0.3147,-0.5695,0.1270,0.663
153.453000,-0.3042,-0.5478,0.1121,0.636
153.455000,-0.2961,-0.5316,0.0963,0.616
153.457000,-0.2966,-0.5233,0.0892,0.608
153.460000,-0.3020,-0.5109,0.0728,0.598
153.463000,-0.3051,-0.5043,0.0589,0.592
153.464000,-0.3042,-0.4918,0.0557,0.581
153.466000,-0.3042,-0.4803,0.0540,0.571
153.467000,-0.2954,-0.4752,0.0603,0.563
153.469000,-0.2927,-0.4701,0.0643,0.557
153.471000,-0.2880,-0.4625,0.0748,0.550
153.474000,-0.2751,-0.4605,0.0843,0.543
153.484000,-0.2575,-0.4444,0.0916,0.522
153.484000,-0.2448,-0.4400,0.0950,0.512
153.484000,-0.2191,-0.4366,0.0972,0.498
153.485000,-0.2145,-0.4285,0.0953,0.489
153.485000,-0.2199,-0.4163,0.0862,0.479
153.488000,-0.2231,-0.4112,0.0848,0.475
153.489000,-0.2260,-0.4092,0.0845,0.475
153.490000,-0.2279,-0.4063,0.0887,0.474
153.491000,-0.2292,-0.4041,0.0904,0.473
153.494000,-0.2304,-0.4012,0.0926,0.472
153.495000,-0.2218,-0.4021,0.0992,0.470
153.498000,-0.2191,-0.3999,0.1058,0.468
153.500000,-0.2211,-0.3990,0.1229,0.472
153.502000,-0.2223,-0.3980,0.1329,0.475
153.505000,-0.2201,-0.3985,0.1383,0.476
153.506000,-0.2155,-0.3958,0.1466,0.474
153.508000,-0.2191,-0.3907,0.1520,0.473
153.510000,-0.2275,-0.3872,0.1539,0.475
153.512000,-0.2402,-0.3850,0.1534,0.479
153.514000,-0.2512,-0.3826,0.1507,0.482
153.516000,-0.2619,-0.3794,0.1439,0.483
153.517000,-0.2607,-0.3802,0.1446,0.483
153.520000,-0.2512,-0.3821,0.1551,0.483
153.521000,-0.2428,-0.3821,0.1612,0.481
153.524000,-0.2341,-0.3826,0.1693,0.479
153.526000,-0.2348,-0.3797,0.1783,0.481
153.528000,-0.2363,-0.3782,0.1801,0.481
153.530000,-0.2389,-0.3726,0.1847,0.480
153.531000,-0.2428,-0.3682,0.1906,0.480
153.534000,-0.2453,-0.3662,0.1935,0.481
153.537000,-0.2541,-0.3557,0.1979,0.480
153.538000,-0.2587,-0.3540,0.1994,0.482
153.539000,-0.2631,-0.3538,0.2001,0.484
153.543000,-0.2687,-0.3506,0.2006,0.485
153.544000,-0.2714,-0.3462,0.1986,0.483
153.546000,-0.2768,-0.3445,0.1976,0.484
153.548000,-0.2802,-0.3437,0.1969,0.485
153.550000,-0.2888,-0.3401,0.1959,0.487
153.552000,-0.2920,-0.3401,0.1945,0.489
153.554000,-0.3005,-0.3391,0.1869,0.490
153.555000,-0.3169,-0.3293,0.1793,0.491
153.558000,-0.3271,-0.3213,0.1752,0.491
153.562000,-0.3447,-0.3108,0.1722,0.495
153.562000,-0.3616,-0.3059,0.1737,0.504
153.564000,-0.3694,-0.3051,0.1749,0.510
153.566000,-0.3824,-0.3051,0.1757,0.520
153.567000,-0.3973,-0.2998,0.1754,0.528
153.570000,-0.4058,-0.2973,0.1737,0.532
153.571000,-0.4239,-0.2944,0.1691,0.543
153.577000,-0.4407,-0.2893,0.1600,0.551
153.578000,-0.4571,-0.2856,0.1503,0.560
153.578000,-0.4640,-0.2773,0.1461,0.560
153.587000,-0.4779,-0.2680,0.1319,0.564
153.587000,-0.4857,-0.2641,0.1241,0.567
153.587000,-0.4996,-0.2529,0.1104,0.571
153.588000,-0.5111,-0.2431,0.0972,0.574
153.588000,-0.5167,-0.2377,0.0902,0.576
153.592000,-0.5270,-0.2282,0.0748,0.579
153.592000,-0.5390,-0.2191,0.0606,0.585
153.594000,-0.5448,-0.2155,0.0552,0.588
153.597000,-0.5607,-0.2018,0.0430,0.597
153.598000,-0.5644,-0.1969,0.0391,0.599
153.600000,-0.5680,-0.1928,0.0344,0.601
153.602000,-0.5751,-0.1874,0.0296,0.606
153.604000,-0.5790,-0.1798,0.0166,0.607
153.606000,-0.5798,-0.1762,0.0105,0.606
153.607000,-0.5790,-0.1720,0.0044,0.604
153.610000,-0.5798,-0.1698,0.0017,0.604
153.612000,-0.5810,-0.1686,-0.0007,0.605
153.613000,-0.5868,-0.1639,-0.0095,0.609
153.616000,-0.5915,-0.1620,-0.0164,0.613
153.618000,-0.5917,-0.1612,-0.0195,0.614
153.620000,-0.5981,-0.1647,-0.0254,0.621
153.621000,-0.6101,-0.1666,-0.0354,0.633
153.624000,-0.6125,-0.1686,-0.0406,0.637
153.626000,-0.6091,-0.1730,-0.0464,0.635
153.627000,-0.5942,-0.1788,-0.0486,0.622
153.629000,-0.5839,-0.1830,-0.0489,0.614
153.632000,-0.5629,-0.1957,-0.0476,0.598
153.634000,-0.5504,-0.2047,-0.0469,0.589
153.636000,-0.5438,-0.2091,-0.0459,0.584
153.638000,-0.5260,-0.2231,-0.0454,0.573
153.640000,-0.5143,-0.2389,-0.0547,0.570
153.643000,-0.5089,-0.2480,-0.0623,0.570
153.644000,-0.5016,-0.2687,-0.0796,0.575
153.646000,-0.4969,-0.2978,-0.1033,0.588
153.648000,-0.4935,-0.3152,-0.1165,0.597
153.650000,-0.4911,-0.3481,-0.1488,0.620
153.652000,-0.4896,-0.3889,-0.1803,0.651
153.654000,-0.4898,-0.4109,-0.1974,0.669
153.657000,-0.4940,-0.4913,-0.2585,0.743
153.658000,-0.4984,-0.5243,-0.2868,0.778
153.660000,-0.5057,-0.5605,-0.3198,0.820
153.662000,-0.5241,-0.6423,-0.4073,0.924
153.665000,-0.5592,-0.7400,-0.5446,1.076
153.668000,-0.5859,-0.7967,-0.6440,1.180
153.668000,-0.6511,-0.9252,-0.9279,1.463
153.670000,-0.7129,-1.0742,-1.3721,1.883
153.672000,-0.7315,-1.1610,-1.6596,2.153
153.674000,-0.7158,-1.3594,-2.3911,2.842
153.678000,-0.5734,-1.6125,-3.4724,3.871
153.678000,-0.4293,-1.7742,-4.1851,4.566
153.680000,-0.0005,-2.1949,-5.6358,6.048
153.682000,0.3555,-2.6684,-6.0964,6.664
153.684000,0.4669,-2.8841,-5.8144,6.507
153.686000,0.5839,-3.2052,-4.7587,5.767
153.688000,0.6022,-3.3769,-3.6547,5.012
153.693000,0.6000,-3.4287,-3.1929,4.723
153.693000,0.6103,-3.5054,-2.4356,4.312
153.707000,0.6027,-3.5360,-1.8402,4.031
153.708000,0.5900,-3.5362,-1.5888,3.921
153.708000,0.5438,-3.5042,-1.1409,3.725
153.708000,0.5148,-3.4311,-0.7899,3.558
153.708000,0.5145,-3.3867,-0.6543,3.487
153.709000,0.4935,-3.2819,-0.4447,3.348
153.709000,0.4280,-3.1626,-0.2778,3.204
153.709000,0.3909,-3.0996,-0.2094,3.131
153.711000,0.3235,-2.9540,-0.1026,2.973
153.712000,0.2634,-2.7825,-0.0540,2.795
153.714000,0.2392,-2.6904,-0.0357,2.701
153.717000,0.1920,-2.3913,0.0142,2.399
153.718000,0.1903,-2.2882,0.0274,2.296
153.719000,0.1869,-2.1822,0.0335,2.190
153.722000,0.1886,-1.9780,0.0376,1.987
153.724000,0.2084,-1.7879,0.0305,1.800
153.726000,0.2250,-1.6977,0.0247,1.713
153.729000,0.2453,-1.5216,-0.0078,1.541
153.730000,0.2438,-1.3489,-0.0677,1.372
153.733000,0.2380,-1.2626,-0.1026,1.289
153.734000,0.2196,-1.0877,-0.1762,1.124
153.736000,0.1879,-0.9174,-0.2331,0.965
153.738000,0.1722,-0.8353,-0.2529,0.890
153.739000,0.1402,-0.6831,-0.2697,0.748
153.742000,0.1085,-0.5517,-0.2558,0.618
153.744000,0.0899,-0.4955,-0.2397,0.558
153.746000,0.0401,-0.4048,-0.1911,0.449
153.747000,-0.0110,-0.3401,-0.1322,0.365
153.750000,-0.0296,-0.3196,-0.1029,0.337
153.752000,-0.0625,-0.2898,-0.0452,0.300
153.754000,-0.0926,-0.2714,0.0034,0.287
153.756000,-0.1053,-0.2643,0.0232,0.285
153.757000,-0.1251,-0.2565,0.0557,0.291
153.760000,-0.1405,-0.2470,0.0865,0.297
153.762000,-0.1456,-0.2480,0.1007,0.305
153.764000,-0.1568,-0.2519,0.1217,0.321
153.766000,-0.1676,-0.2602,0.1222,0.333
153.767000,-0.1747,-0.2670,0.1168,0.340
153.770000,-0.1923,-0.2841,0.0992,0.357
153.771000,-0.2069,-0.3100,0.0809,0.381
153.774000,-0.2135,-0.3230,0.0721,0.394
153.778000,-0.2331,-0.3721,0.0486,0.442
153.778000,-0.2397,-0.3907,0.0445,0.460
153.780000,-0.2460,-0.4109,0.0410,0.481
153.782000,-0.2602,-0.4547,0.0376,0.525
153.784000,-0.2778,-0.5016,0.0357,0.574
153.787000,-0.2880,-0.5272,0.0364,0.602
153.788000,-0.3122,-0.5785,0.0420,0.659
153.795000,-0.3406,-0.6298,0.0520,0.718
153.795000,-0.3594,-0.6562,0.0606,0.751
153.795000,-0.4019,-0.7105,0.0858,0.821
153.805000,-0.4493,-0.7625,0.1134,0.892
153.805000,-0.4720,-0.7879,0.1246,0.927
153.805000,-0.5148,-0.8431,0.1498,0.999
153.805000,-0.5565,-0.9040,0.1796,1.077
153.806000,-0.5719,-0.9372,0.1976,1.116
153.806000,-0.6044,-1.0078,0.2389,1.199
153.808000,-0.6379,-1.0764,0.2705,1.280
153.810000,-0.6570,-1.1126,0.2854,1.323
153.812000,-0.6936,-1.1842,0.3088,1.407
153.814000,-0.7227,-1.2524,0.3247,1.482
153.816000,-0.7361,-1.2853,0.3306,1.518
153.818000,-0.7549,-1.3481,0.3359,1.581
153.820000,-0.7698,-1.4011,0.3308,1.633
153.822000,-0.7759,-1.4224,0.3247,1.652
153.830000,-0.7833,-1.4593,0.3103,1.685
153.830000,-0.7794,-1.4913,0.2951,1.708
153.830000,-0.7752,-1.5035,0.2890,1.716
153.831000,-0.7625,-1.5260,0.2780,1.728
153.832000,-0.7430,-1.5421,0.2680,1.733
153.834000,-0.7312,-1.5458,0.2617,1.730
153.837000,-0.6851,-1.5450,0.2409,1.707
153.838000,-0.6684,-1.5402,0.2328,1.695
153.840000,-0.6511,-1.5316,0.2253,1.679
153.842000,-0.6171,-1.5040,0.2084,1.639
153.844000,-0.5822,-1.4686,0.1930,1.592
153.846000,-0.5617,-1.4500,0.1893,1.566
153.847000,-0.5204,-1.4131,0.1906,1.518
153.850000,-0.4774,-1.3762,0.1945,1.470
153.851000,-0.4581,-1.3564,0.1996,1.446
153.854000,-0.4219,-1.3164,0.2157,1.399
153.856000,-0.3914,-1.2748,0.2365,1.354
153.858000,-0.3806,-1.2543,0.2455,1.334
153.861000,-0.3660,-1.2116,0.2636,1.293
153.862000,-0.3557,-1.1671,0.2807,1.252
153.864000,-0.3528,-1.1449,0.2863,1.232
153.866000,-0.3501,-1.1043,0.2968,1.196
153.868000,-0.3501,-1.0640,0.3029,1.160
153.871000,-0.3533,-1.0442,0.3051,1.144
153.872000,-0.3611,-1.0075,0.3059,1.113
153.874000,-0.3621,-0.9787,0.3022,1.086
153.886000,-0.3626,-0.9660,0.2993,1.074
153.887000,-0.3645,-0.9382,0.3010,1.051
153.887000,-0.3648,-0.9118,0.2968,1.026
153.887000,-0.3643,-0.8993,0.2949,1.014
153.887000,-0.3599,-0.8707,0.2932,0.987
153.887000,-0.3577,-0.8456,0.2920,0.963
153.890000,-0.3567,-0.8338,0.2854,0.951
153.890000,-0.3513,-0.8153,0.2675,0.927
153.892000,-0.3462,-0.8040,0.2455,0.909
153.894000,-0.3447,-0.7989,0.2350,0.901
153.897000,-0.3381,-0.7921,0.2067,0.886
153.898000,-0.3367,-0.7918,0.1972,0.883
153.900000,-0.3362,-0.7930,0.1891,0.882
153.902000,-0.3332,-0.7974,0.1737,0.882
153.904000,-0.3325,-0.8050,0.1568,0.885
153.906000,-0.3323,-0.8101,0.1493,0.888
153.909000,-0.3303,-0.8224,0.1351,0.896
153.910000,-0.3320,-0.8373,0.1204,0.909
153.912000,-0.3308,-0.8448,0.1134,0.914
153.914000,-0.3301,-0.8590,0.0985,0.925
153.916000,-0.3306,-0.8720,0.0848,0.936
153.918000,-0.3298,-0.8795,0.0779,0.943
153.920000,-0.3286,-0.8937,0.0643,0.954
153.922000,-0.3254,-0.9091,0.0525,0.967
153.924000,-0.3230,-0.9174,0.0469,0.974
153.926000,-0.3188,-0.9294,0.0340,0.983
153.928000,-0.3137,-0.9396,0.0230,0.991
153.930000,-0.3113,-0.9448,0.0178,0.995
153.932000,-0.3083,-0.9509,0.0093,1.000
153.934000,-0.3076,-0.9528,0.0064,1.001
153.936000,-0.3083,-0.9540,0.0054,1.003
153.938000,-0.3103,-0.9531,0.0037,1.002
153.940000,-0.3098,-0.9489,0.0037,0.998
153.942000,-0.3098,-0.9462,0.0066,0.996
153.944000,-0.3061,-0.9416,0.0093,0.990
153.946000,-0.3047,-0.9343,0.0132,0.983
153.949000,-0.3039,-0.9291,0.0149,0.978
153.950000,-0.3042,-0.9218,0.0178,0.971
153.952000,-0.3083,-0.9118,0.0222,0.963
153.954000,-0.3103,-0.9076,0.0266,0.960
153.957000,-0.3191,-0.8986,0.0428,0.955
153.958000,-0.3218,-0.8952,0.0484,0.952
153.960000,-0.3254,-0.8922,0.0528,0.951
153.962000,-0.3301,-0.8910,0.0623,0.952
153.964000,-0.3284,-0.8891,0.0718,0.950
153.966000,-0.3242,-0.8869,0.0770,0.947
153.968000,-0.3171,-0.8817,0.0836,0.941
153.970000,-0.3164,-0.8751,0.0892,0.935
153.972000,-0.3144,-0.8734,0.0924,0.933
153.974000,-0.3059,-0.8666,0.0989,0.924
153.978000,-0.2966,-0.8561,0.1007,0.912
153.978000,-0.2944,-0.8495,0.1024,0.905
153.980000,-0.2883,-0.8348,0.1046,0.889
153.982000,-0.2844,-0.8282,0.1048,0.882
153.985000,-0.2805,-0.8136,0.1031,0.867
153.987000,-0.2722,-0.7930,0.0972,0.844
153.989000,-0.2585,-0.7838,0.0958,0.831
153.990000,-0.2497,-0.7679,0.0938,0.813
154.005000,-0.2331,-0.7537,0.0904,0.794
154.005000,-0.2194,-0.7469,0.0865,0.783
154.006000,-0.2135,-0.7356,0.0845,0.771
154.006000,-0.2038,-0.7293,0.0774,0.761
154.007000,-0.1918,-0.7268,0.0667,0.755
154.007000,-0.1889,-0.7200,0.0603,0.747
154.007000,-0.1810,-0.7129,0.0484,0.737
154.007000,-0.1735,-0.7053,0.0384,0.727
154.011000,-0.1708,-0.7007,0.0335,0.722
154.011000,-0.1637,-0.6882,0.0257,0.708
154.012000,-0.1593,-0.6826,0.0242,0.701
154.014000,-0.1581,-0.6684,0.0205,0.687
154.017000,-0.1571,-0.6491,0.0217,0.668
154.018000,-0.1559,-0.6491,0.0217,0.668
154.021000,-0.1549,-0.6367,0.0210,0.656
154.022000,-0.1551,-0.6213,0.0225,0.641
154.024000,-0.1561,-0.6137,0.0217,0.634
154.026000,-0.1581,-0.6000,0.0225,0.621
154.028000,-0.1595,-0.5888,0.0244,0.611
154.030000,-0.1642,-0.5854,0.0247,0.608
154.032000,-0.1666,-0.5780,0.0242,0.602
154.034000,-0.1708,-0.5717,0.0237,0.597
154.036000,-0.1727,-0.5697,0.0244,0.596
154.038000,-0.1757,-0.5707,0.0244,0.598
154.040000,-0.1827,-0.5736,0.0252,0.603
154.042000,-0.1864,-0.5756,0.0249,0.606
154.045000,-0.1893,-0.5820,0.0276,0.613
154.046000,-0.1972,-0.5951,0.0283,0.628
154.048000,-0.2013,-0.6047,0.0293,0.638
154.050000,-0.2079,-0.6237,0.0305,0.658
154.052000,-0.2165,-0.6462,0.0330,0.682
154.054000,-0.2184,-0.6589,0.0337,0.695
154.056000,-0.2275,-0.6873,0.0366,0.725
154.058000,-0.2343,-0.7188,0.0398,0.757
154.063000,-0.2382,-0.7356,0.0420,0.774
154.063000,-0.2472,-0.7703,0.0442,0.810
154.064000,-0.2546,-0.8040,0.0452,0.845
154.066000,-0.2575,-0.8387,0.0447,0.879
154.068000,-0.2587,-0.8563,0.0437,0.896
154.071000,-0.2604,-0.8915,0.0401,0.930
154.072000,-0.2609,-0.9081,0.0371,0.946
154.074000,-0.2631,-0.9416,0.0242,0.978
154.088000,-0.2639,-0.9880,-0.0042,1.023
154.088000,-0.2639,-0.9880,-0.0042,1.023
154.089000,-0.2595,-1.0156,-0.0303,1.049
154.089000,-0.2570,-1.0425,-0.0591,1.075
154.089000,-0.2556,-1.0535,-0.0777,1.087
154.089000,-0.2516,-1.0745,-0.1173,1.110
154.089000,-0.2472,-1.0916,-0.1551,1.130
154.092000,-0.2426,-1.0994,-0.1749,1.139
154.092000,-0.2375,-1.1131,-0.2145,1.158
154.094000,-0.2321,-1.1226,-0.2521,1.174
154.096000,-0.2257,-1.1278,-0.2834,1.185
154.098000,-0.2218,-1.1351,-0.2968,1.194
154.100000,-0.2167,-1.1375,-0.3196,1.201
154.102000,-0.2138,-1.1378,-0.3286,1.203
154.104000,-0.2084,-1.1346,-0.3391,1.202
154.106000,-0.2028,-1.1273,-0.3394,1.195
154.108000,-0.2006,-1.1241,-0.3381,1.191
154.110000,-0.1974,-1.1172,-0.3318,1.182
154.112000,-0.1923,-1.1111,-0.3157,1.171
154.114000,-0.1893,-1.1075,-0.3042,1.164
154.116000,-0.1827,-1.1014,-0.2817,1.151
154.118000,-0.1791,-1.0957,-0.2575,1.140
154.120000,-0.1766,-1.0943,-0.2448,1.135
154.122000,-0.1718,-1.0933,-0.2199,1.128
154.124000,-0.1637,-1.0935,-0.1940,1.123
154.126000,-0.1581,-1.0945,-0.1818,1.121
154.128000,-0.1539,-1.1011,-0.1578,1.123
154.130000,-0.1490,-1.1070,-0.1336,1.125
154.132000,-0.1456,-1.1107,-0.1231,1.127
154.134000,-0.1402,-1.1197,-0.1043,1.133
154.137000,-0.1307,-1.1368,-0.0833,1.147
154.138000,-0.1307,-1.1368,-0.0833,1.147
154.140000,-0.1292,-1.1468,-0.0730,1.156
154.142000,-0.1246,-1.1580,-0.0674,1.167
154.146000,-0.1212,-1.1634,-0.0657,1.172
154.147000,-0.1178,-1.1720,-0.0621,1.180
154.148000,-0.1090,-1.1771,-0.0652,1.184
154.150000,-0.1051,-1.1795,-0.0689,1.186
154.153000,-0.0982,-1.1827,-0.0804,1.190
154.155000,-0.0919,-1.1793,-0.0989,1.187
154.156000,-0.0889,-1.1722,-0.1097,1.181
154.158000,-0.0806,-1.1556,-0.1334,1.166
154.160000,-0.0701,-1.1370,-0.1598,1.150
154.163000,-0.0652,-1.1258,-0.1752,1.141
154.165000,-0.0545,-1.1026,-0.2052,1.123
154.167000,-0.0432,-1.0804,-0.2304,1.105
154.168000,-0.0366,-1.0703,-0.2426,1.098
154.171000,-0.0252,-1.0508,-0.2587,1.082
154.172000,-0.0139,-1.0342,-0.2687,1.069
154.174000,-0.0095,-1.0290,-0.2712,1.064
154.178000,-0.0007,-1.0234,-0.2702,1.059
154.179000,0.0073,-1.0234,-0.2629,1.057
154.180000,0.0120,-1.0247,-0.2573,1.057
154.182000,0.0210,-1.0305,-0.2453,1.060
154.185000,0.0271,-1.0415,-0.2297,1.067
154.187000,0.0298,-1.0484,-0.2204,1.072
154.189000,0.0352,-1.0598,-0.2033,1.080
154.190000,0.0420,-1.0718,-0.1808,1.088
154.207000,0.0452,-1.0791,-0.1703,1.093
