time,gFx,gFy,gFz,TgF
83.386000,0.3264,0.7158,0.8043,1.125
83.388000,0.3286,0.7195,0.8048,1.128
83.390000,0.3296,0.7205,0.8057,1.130
83.392000,0.3301,0.7210,0.8077,1.132
83.394000,0.3266,0.7222,0.8101,1.133
83.396000,0.3242,0.7219,0.8101,1.133
83.399000,0.3191,0.7219,0.8092,1.130
83.400000,0.3110,0.7212,0.8038,1.124
83.402000,0.3073,0.7215,0.8001,1.120
83.404000,0.3032,0.7222,0.7921,1.114
83.407000,0.2976,0.7241,0.7847,1.108
83.409000,0.2951,0.7256,0.7830,1.108
83.411000,0.2905,0.7256,0.7808,1.105
83.413000,0.2856,0.7263,0.7811,1.104
83.414000,0.2832,0.7273,0.7811,1.104
83.416000,0.2766,0.7288,0.7786,1.102
83.418000,0.2709,0.7300,0.7735,1.098
83.420000,0.2690,0.7305,0.7713,1.096
83.424000,0.2624,0.7325,0.7635,1.090
83.425000,0.2607,0.7332,0.7601,1.088
83.427000,0.2582,0.7359,0.7559,1.086
83.428000,0.2536,0.7386,0.7466,1.080
83.430000,0.2487,0.7390,0.7393,1.075
83.433000,0.2460,0.7400,0.7354,1.072
83.434000,0.2411,0.7395,0.7295,1.066
83.436000,0.2360,0.7415,0.7310,1.068
83.438000,0.2341,0.7412,0.7327,1.068
83.441000,0.2336,0.7398,0.7351,1.069
83.442000,0.2365,0.7359,0.7388,1.069
83.444000,0.2382,0.7344,0.7403,1.070
83.446000,0.2419,0.7334,0.7403,1.070
83.448000,0.2487,0.7322,0.7390,1.070
83.452000,0.2538,0.7322,0.7361,1.069
83.453000,0.2617,0.7342,0.7325,1.070
83.456000,0.2705,0.7344,0.7329,1.072
83.458000,0.2736,0.7332,0.7344,1.073
83.460000,0.2793,0.7342,0.7354,1.076
83.462000,0.2788,0.7354,0.7395,1.080
83.463000,0.2771,0.7366,0.7405,1.081
83.465000,0.2719,0.7388,0.7466,1.085
83.468000,0.2614,0.7449,0.7581,1.095
83.469000,0.2568,0.7478,0.7642,1.100
83.472000,0.2490,0.7579,0.7767,1.113
83.473000,0.2431,0.7623,0.7872,1.122
83.475000,0.2394,0.7723,0.7935,1.133
83.477000,0.2377,0.7818,0.8072,1.149
83.479000,0.2375,0.7867,0.8206,1.161
83.481000,0.2367,0.7952,0.8272,1.172
83.484000,0.2343,0.8035,0.8373,1.184
83.486000,0.2304,0.8072,0.8426,1.189
83.488000,0.2294,0.8106,0.8439,1.192
83.489000,0.2253,0.8128,0.8429,1.192
83.490000,0.2191,0.8116,0.8380,1.187
83.492000,0.2157,0.8106,0.8358,1.184
83.494000,0.2096,0.8067,0.8294,1.176
83.496000,0.2020,0.8031,0.8233,1.168
83.499000,0.1984,0.8016,0.8202,1.164
83.500000,0.1845,0.7989,0.8141,1.155
83.502000,0.1683,0.7977,0.8121,1.151
83.504000,0.1595,0.7923,0.8053,1.141
83.507000,0.1456,0.7820,0.7987,1.127
83.509000,0.1390,0.7769,0.7955,1.121
83.511000,0.1358,0.7662,0.7901,1.109
83.512000,0.1319,0.7532,0.7877,1.098
83.516000,0.1295,0.7461,0.7850,1.091
83.517000,0.1288,0.7298,0.7820,1.077
83.519000,0.1275,0.7163,0.7784,1.065
83.521000,0.1288,0.7048,0.7762,1.056
83.523000,0.1322,0.6909,0.7740,1.046
83.525000,0.1324,0.6858,0.7757,1.044
83.526000,0.1317,0.6811,0.7772,1.042
83.529000,0.1302,0.6731,0.7813,1.039
83.530000,0.1280,0.6665,0.7906,1.042
83.532000,0.1275,0.6636,0.7948,1.043
83.534000,0.1268,0.6555,0.8026,1.044
83.536000,0.1258,0.6484,0.8121,1.047
83.538000,0.1246,0.6445,0.8177,1.049
83.541000,0.1248,0.6372,0.8299,1.054
83.543000,0.1261,0.6330,0.8407,1.060
83.545000,0.1263,0.6306,0.8451,1.062
83.546000,0.1263,0.6267,0.8509,1.064
83.550000,0.1288,0.6247,0.8561,1.068
83.552000,0.1300,0.6198,0.8563,1.065
83.554000,0.1312,0.6171,0.8573,1.064
83.555000,0.1349,0.6157,0.8573,1.064
83.557000,0.1395,0.6127,0.8549,1.061
83.559000,0.1422,0.6118,0.8541,1.060
83.561000,0.1446,0.6108,0.8514,1.058
83.563000,0.1468,0.6096,0.8500,1.056
83.565000,0.1529,0.6079,0.8443,1.052
83.568000,0.1551,0.6074,0.8326,1.042
83.569000,0.1534,0.6074,0.8265,1.037
83.571000,0.1537,0.6074,0.8153,1.028
83.573000,0.1544,0.6071,0.8011,1.017
83.576000,0.1549,0.6059,0.7933,1.010
83.577000,0.1542,0.6037,0.7857,1.003
83.580000,0.1549,0.6030,0.7825,1.000
83.582000,0.1578,0.6013,0.7769,0.995
83.584000,0.1588,0.6000,0.7745,0.993
83.585000,0.1588,0.6020,0.7701,0.990
83.587000,0.1571,0.6013,0.7657,0.986
83.589000,0.1571,0.6027,0.7632,0.985
83.591000,0.1600,0.6103,0.7586,0.987
83.593000,0.1625,0.6127,0.7557,0.986
83.595000,0.1710,0.6198,0.7542,0.991
83.596000,0.1774,0.6313,0.7542,0.999
83.598000,0.1830,0.6367,0.7549,1.004
83.600000,0.1852,0.6450,0.7559,1.011
83.603000,0.1908,0.6523,0.7603,1.020
83.604000,0.1920,0.6548,0.7637,1.024
83.606000,0.1991,0.6543,0.7689,1.029
83.608000,0.2013,0.6501,0.7759,1.032
83.610000,0.2084,0.6479,0.7779,1.034
83.612000,0.2116,0.6440,0.7828,1.036
83.616000,0.2172,0.6369,0.7830,1.032
83.617000,0.2209,0.6318,0.7842,1.031
83.618000,0.2289,0.6228,0.7845,1.027
83.620000,0.2360,0.6113,0.7798,1.019
83.624000,0.2453,0.5983,0.7752,1.010
83.625000,0.2480,0.5925,0.7742,1.006
83.626000,0.2541,0.5822,0.7728,1.000
83.628000,0.2570,0.5771,0.7720,0.998
83.631000,0.2612,0.5673,0.7742,0.995
83.633000,0.2646,0.5595,0.7752,0.992
83.634000,0.2661,0.5526,0.7755,0.989
83.636000,0.2656,0.5497,0.7772,0.988
83.638000,0.2617,0.5458,0.7801,0.987
83.640000,0.2582,0.5434,0.7811,0.986
83.642000,0.2509,0.5419,0.7852,0.986
83.644000,0.2419,0.5385,0.7896,0.986
83.646000,0.2377,0.5375,0.7923,0.986
83.648000,0.2279,0.5338,0.7977,0.987
83.650000,0.2233,0.5299,0.8023,0.987
83.652000,0.2206,0.5277,0.8033,0.986
83.655000,0.2148,0.5211,0.8087,0.986
83.656000,0.2118,0.5165,0.8109,0.984
83.658000,0.2099,0.5140,0.8128,0.984
83.660000,0.2072,0.5072,0.8163,0.983
83.662000,0.2042,0.5013,0.8175,0.980
83.665000,0.2030,0.5001,0.8165,0.979
83.667000,0.1986,0.4969,0.8136,0.974
83.668000,0.1972,0.4940,0.8128,0.971
83.670000,0.1996,0.4911,0.8114,0.969
83.672000,0.2011,0.4886,0.8123,0.969
83.674000,0.2072,0.4847,0.8145,0.970
83.676000,0.2116,0.4835,0.8163,0.972
83.678000,0.2240,0.4791,0.8163,0.973
83.680000,0.2397,0.4747,0.8131,0.972
83.682000,0.2499,0.4732,0.8111,0.972
83.684000,0.2717,0.4679,0.8089,0.973
83.686000,0.2907,0.4649,0.8133,0.981
83.689000,0.3005,0.4630,0.8167,0.986
83.691000,0.3183,0.4598,0.8275,0.999
83.692000,0.3320,0.4578,0.8409,1.013
83.694000,0.3381,0.4588,0.8507,1.024
83.696000,0.3489,0.4608,0.8680,1.043
83.698000,0.3569,0.4649,0.8827,1.060
83.701000,0.3633,0.4698,0.8971,1.076
83.702000,0.3662,0.4720,0.9032,1.083
83.705000,0.3736,0.4779,0.9123,1.096
83.706000,0.3760,0.4803,0.9152,1.100
83.709000,0.3789,0.4835,0.9211,1.107
83.711000,0.3814,0.4855,0.9220,1.110
83.712000,0.3804,0.4869,0.9235,1.111
83.714000,0.3802,0.4903,0.9238,1.113
83.716000,0.3767,0.4920,0.9257,1.114
83.718000,0.3743,0.4913,0.9257,1.113
83.720000,0.3687,0.4918,0.9259,1.111
83.723000,0.3579,0.4933,0.9233,1.106
83.724000,0.3523,0.4938,0.9213,1.103
83.727000,0.3408,0.4942,0.9145,1.094
83.729000,0.3269,0.4942,0.9071,1.084
83.732000,0.3208,0.4942,0.9027,1.078
83.733000,0.3071,0.4938,0.8939,1.066
83.735000,0.2939,0.4916,0.8803,1.050
83.737000,0.2878,0.4908,0.8727,1.042
83.739000,0.2756,0.4884,0.8588,1.026
83.740000,0.2651,0.4845,0.8424,1.007
83.743000,0.2590,0.4820,0.8336,0.997
83.744000,0.2485,0.4789,0.8172,0.979
83.746000,0.2382,0.4727,0.8045,0.963
83.749000,0.2326,0.4698,0.7996,0.956
83.750000,0.2191,0.4652,0.7896,0.942
83.752000,0.2096,0.4608,0.7803,0.930
83.754000,0.2042,0.4583,0.7777,0.925
83.756000,0.1915,0.4544,0.7750,0.919
83.759000,0.1805,0.4503,0.7686,0.909
83.760000,0.1764,0.4490,0.7647,0.904
83.762000,0.1715,0.4437,0.7566,0.894
83.764000,0.1671,0.4403,0.7488,0.885
83.766000,0.1664,0.4383,0.7474,0.882
83.768000,0.1688,0.4349,0.7461,0.880
83.770000,0.1742,0.4293,0.7476,0.879
83.772000,0.1791,0.4293,0.7503,0.883
83.775000,0.1881,0.4285,0.7603,0.893
83.776000,0.1967,0.4278,0.7737,0.906
83.778000,0.2013,0.4275,0.7820,0.914
83.781000,0.2086,0.4273,0.7989,0.930
83.783000,0.2150,0.4280,0.8150,0.945
83.784000,0.2160,0.4327,0.8221,0.954
83.786000,0.2145,0.4708,0.8319,0.980
83.788000,0.2206,0.5597,0.8326,1.027
83.791000,0.2228,0.6445,0.8253,1.071
83.792000,0.2275,0.8783,0.8028,1.211
83.794000,0.2534,1.0569,0.8055,1.353
83.796000,0.2428,1.1053,0.8275,1.402
83.798000,0.1490,1.1104,0.9052,1.440
83.800000,0.0215,1.0220,0.9831,1.418
83.803000,-0.0012,0.9147,1.0139,1.366
83.804000,0.0327,0.6899,1.0102,1.224
83.806000,0.0435,0.7080,0.8712,1.123
83.808000,0.0457,0.7715,0.7696,1.091
83.810000,0.0479,0.9238,0.5421,1.072
83.812000,0.0393,1.0554,0.3218,1.104
83.815000,0.0325,1.0943,0.2265,1.118
83.817000,0.0178,1.0918,0.0848,1.095
83.819000,0.0144,1.0039,0.0384,1.005
83.821000,0.0198,0.9443,0.0494,0.946
83.824000,0.0525,0.7540,0.1979,0.781
83.825000,0.0677,0.6885,0.2719,0.743
83.827000,0.0860,0.6203,0.3481,0.717
83.829000,0.1275,0.4796,0.4947,0.701
83.830000,0.1923,0.3286,0.6164,0.725
83.832000,0.2191,0.2729,0.6584,0.746
83.834000,0.2421,0.2428,0.6858,0.767
83.836000,0.2470,0.2734,0.6721,0.766
83.839000,0.2470,0.2986,0.6606,0.766
83.841000,0.2436,0.3555,0.6496,0.780
83.843000,0.2328,0.4026,0.6626,0.810
83.845000,0.2257,0.4207,0.6775,0.829
83.847000,0.2099,0.4400,0.7403,0.886
83.849000,0.2040,0.4263,0.8348,0.959
83.855000,0.2057,0.4112,0.8837,0.996
83.856000,0.2099,0.3767,0.9858,1.076
83.857000,0.2135,0.2494,1.0684,1.118
83.858000,0.2157,0.1757,1.0940,1.129
83.859000,0.2294,0.1075,1.0982,1.127
83.860000,0.2548,0.1444,1.0063,1.048
83.862000,0.2709,0.1659,0.9504,1.002
83.865000,0.3012,0.1551,0.9084,0.969
83.867000,0.3457,0.0525,1.0281,1.086
83.869000,0.3601,-0.0176,1.1510,1.206
83.870000,0.2448,-0.1082,1.2313,1.260
83.872000,0.1373,-0.1200,1.1827,1.197
83.874000,0.1366,-0.1493,1.1265,1.145
83.876000,0.2722,-0.3069,1.0554,1.132
83.878000,0.3064,-0.3626,1.0122,1.118
83.881000,0.3022,-0.3350,0.9948,1.092
83.882000,0.2827,-0.2876,0.9558,1.037
83.885000,0.2746,-0.2612,0.9333,1.007
83.887000,0.2856,-0.2609,0.9352,1.012
83.889000,0.3144,-0.2556,0.9435,1.027
83.891000,0.3440,-0.2472,0.9518,1.042
83.892000,0.3521,-0.2409,0.9509,1.042
83.894000,0.3738,-0.2419,0.9599,1.058
83.896000,0.3762,-0.2321,0.9707,1.067
83.898000,0.3782,-0.2182,0.9726,1.066
83.900000,0.3814,-0.1796,0.9887,1.075
83.903000,0.3667,-0.1283,1.0278,1.099
83.905000,0.3513,-0.0980,1.0510,1.113
83.906000,0.3064,-0.0344,1.0975,1.140
83.908000,0.2475,0.0364,1.1280,1.155
83.910000,0.2179,0.0721,1.1383,1.161
83.913000,0.1637,0.1383,1.1480,1.168
83.915000,0.0388,0.2470,1.1429,1.170
83.917000,-0.0545,0.3222,1.1331,1.179
83.919000,-0.1893,0.4412,1.1065,1.206
83.920000,-0.2385,0.4930,1.0972,1.226
83.923000,-0.2749,0.5184,1.0962,1.243
83.925000,-0.2934,0.5267,1.0960,1.251
83.926000,-0.3188,0.5326,1.0997,1.263
83.929000,-0.3196,0.5292,1.1014,1.263
83.931000,-0.3037,0.5113,1.1124,1.261
83.932000,-0.2646,0.4837,1.1278,1.255
83.935000,-0.2392,0.4713,1.1304,1.248
83.936000,-0.1749,0.4532,1.1280,1.228
83.939000,-0.0858,0.4310,1.1278,1.210
83.940000,-0.0393,0.4251,1.1238,1.202
83.943000,0.0440,0.4315,1.0975,1.180
83.944000,0.1065,0.4493,1.0576,1.154
83.946000,0.1373,0.4574,1.0398,1.144
83.948000,0.1989,0.4647,1.0107,1.130
83.951000,0.2477,0.4632,0.9880,1.119
83.952000,0.2636,0.4625,0.9738,1.110
83.954000,0.2824,0.4630,0.9470,1.091
83.956000,0.2990,0.4669,0.9318,1.084
83.959000,0.3047,0.4708,0.9250,1.082
83.961000,0.3093,0.4808,0.9086,1.074
83.962000,0.3017,0.4957,0.8866,1.060
83.964000,0.2942,0.5011,0.8751,1.050
83.967000,0.2697,0.5101,0.8458,1.024
83.969000,0.2472,0.5121,0.8160,0.995
83.970000,0.2377,0.5106,0.8016,0.980
83.972000,0.2126,0.5030,0.7764,0.949
83.975000,0.1742,0.4979,0.7654,0.930
83.976000,0.1515,0.4984,0.7657,0.926
83.978000,0.1024,0.5043,0.7840,0.938
83.981000,0.0503,0.5160,0.8153,0.966
83.982000,0.0269,0.5265,0.8326,0.985
83.984000,-0.0090,0.5556,0.8859,1.046
83.986000,-0.0428,0.5671,0.9558,1.112
83.989000,-0.0569,0.5746,0.9917,1.148
83.991000,-0.0767,0.5651,1.0606,1.204
83.993000,-0.0894,0.5558,1.1251,1.258
83.995000,-0.0936,0.5302,1.1602,1.279
83.996000,-0.0987,0.4960,1.2396,1.339
83.999000,-0.1109,0.4747,1.3388,1.425
84.001000,-0.1163,0.4332,1.3928,1.463
84.003000,-0.1244,0.3997,1.5077,1.565
84.004000,-0.1344,0.3762,1.5988,1.648
84.007000,-0.1441,0.3628,1.6252,1.671
84.009000,-0.1537,0.3550,1.5998,1.646
84.011000,-0.1471,0.3640,1.5306,1.580
84.012000,-0.1412,0.3689,1.4827,1.534
84.014000,-0.1246,0.3714,1.3672,1.422
84.017000,-0.0997,0.3577,1.2504,1.304
84.018000,-0.0831,0.3430,1.2054,1.256
84.020000,-0.0457,0.3056,1.1637,1.204
84.023000,-0.0059,0.2641,1.1759,1.205
84.025000,0.0115,0.2433,1.1942,1.219
84.026000,0.0435,0.2038,1.2436,1.261
84.028000,0.0726,0.1842,1.3173,1.332
84.032000,0.0860,0.1468,1.3601,1.371
84.033000,0.1065,0.0982,1.4385,1.446
84.035000,0.1222,0.0569,1.4700,1.476
84.037000,0.1327,-0.0682,1.4879,1.495
84.039000,0.1766,-0.2116,1.3227,1.351
84.040000,0.2836,-0.3227,0.9023,0.999
84.042000,0.3359,-0.3562,0.6941,0.849
84.044000,0.3765,-0.3802,0.3867,0.660
84.046000,0.3222,-0.3533,0.2910,0.560
84.049000,0.2714,-0.2199,0.1666,0.387
84.050000,0.1561,-0.0271,0.0694,0.173
84.052000,0.0520,0.1598,0.0147,0.169
84.054000,0.0076,0.2363,0.0081,0.237
84.057000,-0.0682,0.3582,0.0269,0.366
84.058000,-0.1011,0.3968,0.0440,0.412
84.061000,-0.1493,0.4241,0.0765,0.456
84.063000,-0.1021,0.3025,0.1085,0.337
84.065000,-0.0498,0.2240,0.1256,0.262
84.067000,-0.0210,0.1796,0.1339,0.225
84.069000,-0.0945,0.2727,0.1153,0.311
84.071000,-0.2282,0.4456,0.1292,0.517
84.073000,-0.3110,0.5485,0.1627,0.651
84.074000,-0.4908,0.7715,0.2741,0.955
84.076000,-0.5800,0.8805,0.3425,1.109
84.079000,-0.7342,1.0808,0.4644,1.387
84.080000,-0.8255,1.2345,0.5292,1.577
84.083000,-0.8446,1.3120,0.5561,1.656
84.084000,-0.8329,1.3230,0.5649,1.662
84.086000,-0.7718,1.2848,0.5817,1.608
84.089000,-0.7249,1.2370,0.5947,1.552
84.091000,-0.6032,1.0896,0.6179,1.390
84.092000,-0.4603,0.9079,0.6254,1.195
84.095000,-0.3902,0.8155,0.6181,1.095
84.096000,-0.2636,0.6430,0.5942,0.914
84.099000,-0.1671,0.5055,0.5851,0.791
84.100000,-0.1117,0.4505,0.5922,0.752
84.103000,-0.1002,0.3733,0.6061,0.719
84.104000,-0.1038,0.3381,0.6474,0.738
84.107000,-0.1182,0.3325,0.6716,0.759
84.108000,-0.1647,0.3303,0.7166,0.806
84.111000,-0.2199,0.3330,0.7405,0.841
84.112000,-0.2507,0.3379,0.7425,0.853
84.114000,-0.3188,0.3645,0.7200,0.868
84.117000,-0.3924,0.4307,0.6509,0.874
84.119000,-0.4376,0.4815,0.5929,0.880
84.120000,-0.5368,0.6347,0.4322,0.937
84.124000,-0.5526,0.9655,0.1622,1.124
84.125000,-0.5526,0.9655,0.1622,1.124
84.127000,-0.4657,1.1820,-0.0423,1.271
84.129000,-0.3076,1.3357,-0.2915,1.401
84.130000,-0.0078,1.3818,-0.4239,1.445
84.132000,0.1576,1.4153,-0.5077,1.512
84.134000,0.3821,1.3608,-0.2741,1.440
84.136000,0.4527,1.3044,-0.1197,1.386
84.138000,0.5170,1.1590,0.0794,1.272
84.141000,0.5199,0.9846,0.0738,1.116
84.142000,0.5275,0.8993,0.0386,1.043
84.144000,0.5416,0.7527,-0.0550,0.929
84.147000,0.5372,0.6555,-0.1432,0.860
84.149000,0.5201,0.6311,-0.1537,0.832
84.151000,0.4613,0.6359,-0.0965,0.792
84.152000,0.3850,0.7014,0.0151,0.800
84.154000,0.3464,0.7518,0.0843,0.832
84.156000,0.2797,0.8656,0.2082,0.933
84.159000,0.2250,0.9773,0.2954,1.045
84.161000,0.2020,1.0259,0.3310,1.097
84.162000,0.1664,1.1070,0.3762,1.181
84.164000,0.1449,1.1617,0.4161,1.242
84.167000,0.1419,1.1798,0.4600,1.274
84.168000,0.1441,1.2030,0.4825,1.304
84.170000,0.1554,1.2116,0.5407,1.336
84.172000,0.1647,1.2101,0.5724,1.349
84.175000,0.1769,1.1905,0.6367,1.362
84.176000,0.1901,1.1588,0.7026,1.368
84.179000,0.2025,1.1427,0.7263,1.369
84.181000,0.2358,1.1170,0.7459,1.364
84.183000,0.2709,1.0945,0.7410,1.349
84.185000,0.2893,1.0852,0.7325,1.341
84.187000,0.3174,1.0657,0.7190,1.324
84.189000,0.3357,1.0403,0.7237,1.311
84.191000,0.3403,1.0254,0.7317,1.305
84.192000,0.3386,0.9941,0.7566,1.294
84.194000,0.3352,0.9648,0.7764,1.283
84.196000,0.3318,0.9560,0.7755,1.275
84.198000,0.3142,0.9538,0.7664,1.263
84.200000,0.2973,0.9685,0.7505,1.261
84.202000,0.2898,0.9817,0.7425,1.264
84.205000,0.2744,1.0134,0.7303,1.279
84.207000,0.2621,1.0491,0.7075,1.292
84.209000,0.2565,1.0657,0.6982,1.300
84.211000,0.2446,1.0935,0.6777,1.310
84.212000,0.2294,1.1107,0.6574,1.311
84.215000,0.2226,1.1143,0.6484,1.308
84.217000,0.2008,1.1116,0.6235,1.290
84.219000,0.1791,1.0909,0.5917,1.254
84.221000,0.1539,1.0452,0.5661,1.199
84.224000,0.1244,0.9308,0.5624,1.095
84.225000,0.1212,0.8527,0.5651,1.030
84.227000,0.1178,0.8001,0.5587,0.983
84.229000,0.1031,0.7728,0.5350,0.946
84.232000,0.0838,0.7867,0.5255,0.950
84.233000,0.0767,0.7899,0.5294,0.954
84.235000,0.0726,0.7796,0.5480,0.956
84.237000,0.0767,0.7615,0.5575,0.947
84.239000,0.0765,0.7547,0.5556,0.940
84.241000,0.0704,0.7562,0.5431,0.934
84.243000,0.0542,0.7762,0.5363,0.945
84.245000,0.0425,0.7974,0.5331,0.960
84.248000,0.0134,0.8544,0.5372,1.009
84.249000,-0.0169,0.9189,0.5561,1.074
84.251000,-0.0308,0.9528,0.5714,1.111
84.253000,-0.0542,1.0166,0.6125,1.188
84.255000,-0.0684,1.0730,0.6633,1.263
84.257000,-0.0728,1.0962,0.6899,1.297
84.259000,-0.0704,1.1251,0.7444,1.351
84.261000,-0.0550,1.1353,0.7862,1.382
84.263000,-0.0415,1.1400,0.8097,1.399
84.265000,-0.0110,1.1473,0.8749,1.443
84.267000,0.0313,1.1295,0.9489,1.476
84.269000,0.0599,1.1082,0.9863,1.485
84.271000,0.1070,1.0840,1.0137,1.488
84.273000,0.1507,1.0779,0.9665,1.456
84.275000,0.1757,1.0740,0.9299,1.431
84.277000,0.2319,1.0613,0.8529,1.381
84.279000,0.2924,1.0391,0.8026,1.345
84.281000,0.3227,1.0273,0.7911,1.336
84.283000,0.3721,1.0041,0.7952,1.334
84.284000,0.4051,0.9821,0.8268,1.346
84.287000,0.4158,0.9731,0.8468,1.355
84.289000,0.4266,0.9587,0.8895,1.376
84.291000,0.4271,0.9433,0.9299,1.392
84.293000,0.4224,0.9357,0.9428,1.394
84.295000,0.4080,0.9238,0.9606,1.394
84.296000,0.3938,0.9115,0.9660,1.385
84.299000,0.3816,0.9066,0.9636,1.377
84.301000,0.3765,0.8935,0.9509,1.358
84.303000,0.3662,0.8790,0.9308,1.332
84.305000,0.3626,0.8710,0.9201,1.318
84.307000,0.3599,0.8505,0.8991,1.289
84.309000,0.3596,0.8272,0.8764,1.258
84.311000,0.3601,0.8150,0.8646,1.242
84.312000,0.3616,0.7889,0.8431,1.210
84.315000,0.3601,0.7601,0.8228,1.177
84.317000,0.3589,0.7437,0.8148,1.160
84.319000,0.3538,0.7100,0.8026,1.128
84.321000,0.3423,0.6787,0.7982,1.102
84.324000,0.3210,0.6545,0.8004,1.083
84.325000,0.3066,0.6423,0.8035,1.073
84.327000,0.2758,0.6208,0.8109,1.058
84.329000,0.2582,0.6132,0.8172,1.054
84.331000,0.2194,0.6061,0.8299,1.051
84.333000,0.1786,0.6132,0.8456,1.060
84.335000,0.1600,0.6206,0.8556,1.069
84.337000,0.1212,0.6381,0.8695,1.085
84.339000,0.0840,0.6589,0.8715,1.096
84.341000,0.0603,0.6699,0.8615,1.093
84.343000,0.0015,0.6914,0.8187,1.072
84.344000,-0.0718,0.7234,0.7496,1.044
84.347000,-0.1134,0.7447,0.7112,1.036
84.349000,-0.1950,0.7935,0.6462,1.042
84.351000,-0.2827,0.8319,0.5927,1.060
84.353000,-0.3242,0.8456,0.5766,1.074
84.355000,-0.4014,0.8644,0.5595,1.105
84.357000,-0.4598,0.8683,0.5668,1.134
84.359000,-0.4793,0.8656,0.5798,1.147
84.361000,-0.4989,0.8475,0.6152,1.160
84.363000,-0.4913,0.8133,0.6482,1.150
84.365000,-0.4798,0.7911,0.6611,1.137
84.367000,-0.4456,0.7427,0.6772,1.099
84.370000,-0.4068,0.6951,0.6809,1.055
84.372000,-0.3845,0.6728,0.6785,1.030
84.373000,-0.3401,0.6372,0.6736,0.988
84.375000,-0.2927,0.6144,0.6770,0.960
84.377000,-0.2685,0.6069,0.6811,0.951
84.379000,-0.2206,0.5993,0.6990,0.947
84.382000,-0.1759,0.6005,0.7268,0.959
84.384000,-0.1566,0.6035,0.7417,0.969
84.386000,-0.1229,0.6127,0.7769,0.997
84.388000,-0.0970,0.6257,0.8153,1.032
84.390000,-0.0860,0.6316,0.8353,1.051
84.392000,-0.0706,0.6411,0.8727,1.085
84.393000,-0.0567,0.6479,0.9025,1.112
84.396000,-0.0503,0.6487,0.9150,1.123
84.398000,-0.0379,0.6457,0.9345,1.137
84.400000,-0.0266,0.6389,0.9489,1.144
84.402000,-0.0208,0.6335,0.9540,1.145
84.406000,-0.0088,0.6210,0.9594,1.143
84.407000,0.0007,0.6083,0.9614,1.138
84.408000,0.0032,0.6039,0.9626,1.136
84.410000,0.0029,0.5991,0.9621,1.133
84.411000,0.0022,0.5956,0.9594,1.129
84.413000,-0.0002,0.5969,0.9582,1.129
84.416000,-0.0071,0.6035,0.9565,1.131
84.418000,-0.0068,0.6140,0.9501,1.131
84.419000,-0.0066,0.6203,0.9455,1.131
84.421000,-0.0007,0.6308,0.9367,1.129
84.424000,0.0093,0.6355,0.9191,1.117
84.425000,0.0093,0.6325,0.9113,1.109
84.427000,0.0169,0.6196,0.8908,1.085
84.428000,0.0176,0.6127,0.8658,1.061
84.432000,0.0173,0.6135,0.8551,1.053
84.433000,0.0264,0.6166,0.8380,1.041
84.435000,0.0432,0.6176,0.8204,1.028
84.436000,0.0516,0.6171,0.8092,1.019
84.439000,0.0635,0.6171,0.7916,1.006
84.441000,0.0581,0.6262,0.7781,1.000
84.444000,0.0496,0.6323,0.7711,0.998
84.446000,0.0310,0.6445,0.7527,0.991
84.447000,0.0134,0.6589,0.7329,0.986
84.449000,0.0073,0.6645,0.7254,0.984
84.451000,0.0015,0.6684,0.7122,0.977
84.453000,-0.0090,0.6726,0.7002,0.971
84.455000,-0.0181,0.6755,0.6939,0.969
84.457000,-0.0408,0.6777,0.6868,0.966
84.459000,-0.0621,0.6804,0.6902,0.971
84.461000,-0.0730,0.6819,0.6982,0.979
84.463000,-0.0909,0.6890,0.6851,0.976
84.465000,-0.1031,0.6946,0.6763,0.975
84.476000,-0.1090,0.6985,0.6743,0.977
84.477000,-0.1195,0.7073,0.6682,0.980
84.479000,-0.1310,0.7188,0.6638,0.987
84.481000,-0.1332,0.7229,0.6606,0.988
84.484000,-0.1310,0.7266,0.6606,0.991
84.485000,-0.1219,0.7281,0.6589,0.989
84.486000,-0.1148,0.7283,0.6601,0.990
84.487000,-0.0948,0.7259,0.6636,0.988
84.489000,-0.0733,0.7222,0.6614,0.982
84.490000,-0.0618,0.7202,0.6609,0.979
84.491000,-0.0384,0.7132,0.6670,0.977
84.493000,-0.0232,0.7044,0.6926,0.988
84.506000,-0.0200,0.7007,0.7185,1.004
84.508000,-0.0181,0.6919,0.8197,1.073
84.509000,-0.0213,0.6909,0.9540,1.178
84.516000,-0.0188,0.6936,1.0049,1.221
84.522000,0.0002,0.6975,1.0527,1.263
84.523000,0.0396,0.6931,1.0571,1.265
84.523000,0.0625,0.6870,1.0589,1.264
84.523000,0.1021,0.6706,1.0708,1.268
84.523000,0.1224,0.6628,1.0752,1.269
84.523000,0.1270,0.6457,1.0742,1.260
84.523000,0.1327,0.6333,1.0718,1.252
84.524000,0.1314,0.6272,1.0659,1.244
84.524000,0.1280,0.6250,1.0640,1.241
84.524000,0.1165,0.6206,1.0549,1.229
84.524000,0.1036,0.6193,1.0386,1.214
84.525000,0.0948,0.6201,1.0312,1.207
84.525000,0.0603,0.6298,1.0029,1.186
84.525000,0.0481,0.6298,0.9902,1.175
84.527000,0.0371,0.6386,0.9760,1.167
84.545000,0.0191,0.6467,0.9418,1.143
84.545000,0.0034,0.6567,0.9101,1.122
84.545000,-0.0034,0.6609,0.8947,1.112
84.546000,-0.0173,0.6692,0.8666,1.095
