time,gFx,gFy,gFz,TgF
54.404000,0.1652,-1.0168,0.4024,1.106
54.405000,0.1955,-1.0207,0.4026,1.115
54.405000,0.2111,-1.0207,0.4004,1.117
54.405000,0.2377,-1.0178,0.3889,1.115
54.406000,0.2556,-1.0097,0.3758,1.107
54.406000,0.2639,-1.0054,0.3692,1.103
54.406000,0.2802,-0.9975,0.3521,1.094
54.407000,0.2929,-0.9873,0.3381,1.084
54.407000,0.2961,-0.9804,0.3310,1.076
54.407000,0.3015,-0.9650,0.3171,1.060
54.408000,0.3078,-0.9516,0.3073,1.046
54.408000,0.3100,-0.9455,0.3034,1.040
54.408000,0.3159,-0.9325,0.2961,1.028
54.409000,0.3191,-0.9152,0.2920,1.012
54.409000,0.3193,-0.9059,0.2893,1.003
54.410000,0.3203,-0.8886,0.2836,0.986
54.410000,0.3218,-0.8756,0.2812,0.974
54.410000,0.3232,-0.8636,0.2736,0.962
54.411000,0.3237,-0.8590,0.2692,0.957
54.411000,0.3213,-0.8500,0.2585,0.945
54.411000,0.3203,-0.8473,0.2524,0.940
54.412000,0.3188,-0.8485,0.2402,0.938
54.412000,0.3176,-0.8529,0.2289,0.938
54.412000,0.3181,-0.8578,0.2260,0.942
54.413000,0.3193,-0.8712,0.2206,0.954
54.413000,0.3191,-0.8888,0.2128,0.968
54.414000,0.3208,-0.9003,0.2077,0.978
54.414000,0.3279,-0.9250,0.1996,1.001
54.414000,0.3330,-0.9550,0.1915,1.029
54.415000,0.3367,-0.9719,0.1891,1.046
54.415000,0.3408,-1.0056,0.1869,1.078
54.415000,0.3484,-1.0427,0.1842,1.115
54.416000,0.3516,-1.0628,0.1840,1.134
54.416000,0.3582,-1.1058,0.1810,1.176
54.417000,0.3618,-1.1446,0.1803,1.214
54.417000,0.3643,-1.1659,0.1808,1.235
54.417000,0.3665,-1.2045,0.1820,1.272
54.418000,0.3657,-1.2453,0.1769,1.310
54.418000,0.3655,-1.2665,0.1749,1.330
54.419000,0.3631,-1.3017,0.1720,1.362
54.419000,0.3569,-1.3298,0.1652,1.387
54.419000,0.3543,-1.3432,0.1637,1.399
54.420000,0.3503,-1.3699,0.1547,1.422
54.420000,0.3435,-1.3970,0.1419,1.446
54.421000,0.3389,-1.4094,0.1307,1.455
54.421000,0.3249,-1.4371,0.0933,1.476
54.421000,0.3037,-1.4791,0.0156,1.510
54.446000,0.2680,-1.5455,-0.1180,1.573
54.447000,0.2482,-1.5836,-0.2016,1.616
54.447000,0.2138,-1.6670,-0.3638,1.720
54.448000,0.2013,-1.7026,-0.4197,1.765
54.448000,0.1840,-1.7310,-0.4405,1.796
54.448000,0.1849,-1.6982,-0.3792,1.750
54.449000,0.1942,-1.6655,-0.3291,1.709
54.449000,0.2204,-1.5951,-0.2187,1.625
54.449000,0.2433,-1.5265,-0.1102,1.550
54.450000,0.2670,-1.4981,-0.0638,1.523
54.450000,0.2771,-1.4522,0.0127,1.478
54.450000,0.2961,-1.4112,0.0721,1.444
54.450000,0.3083,-1.3931,0.0972,1.430
54.451000,0.3147,-1.3630,0.1351,1.405
54.451000,0.3259,-1.3362,0.1620,1.385
54.452000,0.3330,-1.3244,0.1713,1.376
54.457000,0.3328,-1.2997,0.1793,1.354
54.458000,0.3264,-1.2739,0.1845,1.328
54.458000,0.3240,-1.2631,0.1849,1.317
54.460000,0.3257,-1.2506,0.1879,1.306
54.462000,0.3269,-1.2426,0.1805,1.297
54.463000,0.3198,-1.2384,0.1698,1.290
54.466000,0.3125,-1.2257,0.1410,1.273
54.468000,0.3088,-1.2116,0.1395,1.258
54.488000,0.3174,-1.2054,0.1439,1.255
54.489000,0.3235,-1.1957,0.1483,1.248
54.489000,0.3418,-1.1891,0.1554,1.247
54.489000,0.3616,-1.1805,0.1586,1.245
54.489000,0.3726,-1.1756,0.1617,1.244
54.490000,0.3951,-1.1703,0.1708,1.247
54.491000,0.4146,-1.1651,0.1693,1.248
54.491000,0.4236,-1.1634,0.1671,1.249
54.491000,0.4456,-1.1642,0.1407,1.254
54.491000,0.4686,-1.1673,0.1444,1.266
54.492000,0.4823,-1.1720,0.1468,1.276
54.492000,0.5123,-1.1722,0.1468,1.288
54.494000,0.5443,-1.1727,0.1485,1.301
54.496000,0.5607,-1.1749,0.1473,1.310
54.498000,0.5942,-1.1783,0.1407,1.327
54.500000,0.6272,-1.1825,0.1349,1.345
54.502000,0.6445,-1.1915,0.1312,1.361
54.504000,0.6753,-1.1988,0.1204,1.381
54.509000,0.7090,-1.2106,0.1058,1.407
54.509000,0.7281,-1.2157,0.0989,1.420
54.510000,0.7618,-1.2269,0.0843,1.447
54.512000,0.7926,-1.2360,0.0672,1.470
54.514000,0.8087,-1.2401,0.0594,1.482
54.516000,0.8439,-1.2502,0.0401,1.509
54.518000,0.8771,-1.2575,0.0049,1.533
54.522000,0.8949,-1.2621,-0.0164,1.547
54.523000,0.9318,-1.2704,-0.0325,1.576
54.524000,0.9672,-1.2721,-0.0437,1.599
54.526000,0.9839,-1.2739,-0.0452,1.610
54.528000,1.0159,-1.2748,-0.0481,1.631
54.530000,1.0476,-1.2763,-0.0696,1.653
54.532000,1.0613,-1.2748,-0.0809,1.661
54.534000,1.0901,-1.2736,-0.1043,1.680
54.537000,1.1160,-1.2729,-0.1190,1.697
54.541000,1.1290,-1.2719,-0.1241,1.705
54.542000,1.1502,-1.2665,-0.1415,1.717
54.543000,1.1700,-1.2609,-0.1564,1.727
54.544000,1.1781,-1.2570,-0.1634,1.730
54.563000,1.1879,-1.2458,-0.1842,1.731
54.563000,1.1925,-1.2384,-0.2033,1.731
54.563000,1.1905,-1.2328,-0.2140,1.727
54.564000,1.1580,-1.1981,-0.2800,1.690
54.564000,1.1424,-1.1981,-0.3010,1.683
54.564000,1.1424,-1.1871,-0.3010,1.675
54.564000,1.1226,-1.1727,-0.3225,1.655
54.565000,1.0725,-1.1400,-0.3655,1.607
54.565000,1.0447,-1.1221,-0.3875,1.581
54.565000,0.9917,-1.0838,-0.4166,1.527
54.566000,0.9457,-1.0542,-0.4070,1.474
54.568000,0.9262,-1.0422,-0.3921,1.448
54.572000,0.8854,-1.0227,-0.3652,1.401
54.572000,0.8409,-1.0019,-0.3491,1.354
54.574000,0.8194,-0.9904,-0.3437,1.331
54.576000,0.7733,-0.9665,-0.3384,1.283
54.578000,0.7361,-0.9448,-0.3325,1.243
54.580000,0.7171,-0.9328,-0.3303,1.222
54.582000,0.6787,-0.9071,-0.3240,1.178
54.583000,0.6372,-0.8786,-0.3144,1.130
54.589000,0.6208,-0.8651,-0.3091,1.109
54.590000,0.5951,-0.8434,-0.2939,1.073
54.590000,0.5592,-0.8211,-0.2766,1.031
54.593000,0.5399,-0.8123,-0.2631,1.010
54.597000,0.5133,-0.7996,-0.2397,0.980
54.598000,0.5030,-0.7886,-0.2133,0.959
54.599000,0.4918,-0.7847,-0.1950,0.946
54.600000,0.4669,-0.7781,-0.1661,0.923
54.629000,0.4447,-0.7676,-0.1417,0.898
54.630000,0.4241,-0.7625,-0.1285,0.882
54.630000,0.3897,-0.7537,-0.0999,0.854
54.630000,0.3618,-0.7437,-0.0633,0.829
54.630000,0.3437,-0.7381,-0.0413,0.815
54.630000,0.3039,-0.7278,-0.0007,0.789
54.631000,0.2766,-0.7193,0.0310,0.771
54.631000,0.2604,-0.7127,0.0501,0.760
54.631000,0.2172,-0.7022,0.0892,0.740
54.632000,0.1832,-0.6926,0.1202,0.726
54.632000,0.1693,-0.6890,0.1334,0.722
54.632000,0.1400,-0.6841,0.1595,0.716
54.633000,0.1131,-0.6802,0.1845,0.714
54.633000,0.1009,-0.6777,0.1986,0.713
54.633000,0.0838,-0.6748,0.2267,0.717
54.633000,0.0909,-0.6719,0.2536,0.724
54.634000,0.0982,-0.6699,0.2697,0.729
54.637000,0.1058,-0.6692,0.3003,0.741
54.638000,0.1141,-0.6680,0.3301,0.754
54.641000,0.1195,-0.6660,0.3408,0.758
54.642000,0.1373,-0.6621,0.3477,0.760
54.644000,0.1610,-0.6582,0.3501,0.763
54.646000,0.1744,-0.6555,0.3491,0.763
54.647000,0.2079,-0.6460,0.3452,0.761
54.650000,0.2512,-0.6355,0.3359,0.761
54.652000,0.2731,-0.6311,0.3274,0.762
54.660000,0.3142,-0.6188,0.3022,0.757
54.661000,0.3489,-0.6059,0.3005,0.761
54.661000,0.3635,-0.5986,0.3003,0.762
54.661000,0.3919,-0.5881,0.2954,0.766
54.663000,0.4173,-0.5754,0.2758,0.762
54.664000,0.4293,-0.5700,0.2631,0.761
54.666000,0.4490,-0.5595,0.2345,0.755
54.668000,0.4679,-0.5500,0.1996,0.749
54.670000,0.4754,-0.5453,0.1818,0.746
54.672000,0.4847,-0.5343,0.1488,0.737
54.675000,0.4950,-0.5253,0.1143,0.731
54.677000,0.5011,-0.5204,0.0977,0.729
54.678000,0.5045,-0.5082,0.0711,0.720
54.680000,0.5043,-0.4972,0.0472,0.710
54.682000,0.5052,-0.4933,0.0349,0.707
54.686000,0.5091,-0.4877,0.0090,0.705
54.697000,0.5060,-0.4803,-0.0110,0.698
54.704000,0.5045,-0.4767,-0.0220,0.694
54.705000,0.5011,-0.4681,-0.0432,0.687
54.706000,0.4962,-0.4554,-0.0677,0.677
54.707000,0.4925,-0.4483,-0.0796,0.671
54.707000,0.4886,-0.4378,-0.1026,0.664
54.709000,0.4862,-0.4312,-0.1209,0.661
54.710000,0.4837,-0.4280,-0.1288,0.659
54.711000,0.4762,-0.4210,-0.1424,0.651
54.713000,0.4688,-0.4109,-0.1549,0.642
54.715000,0.4664,-0.4036,-0.1603,0.637
54.716000,0.4627,-0.3894,-0.1676,0.628
54.717000,0.4534,-0.3692,-0.1727,0.610
54.719000,0.4466,-0.3557,-0.1747,0.597
54.721000,0.4395,-0.3364,-0.1837,0.583
54.722000,0.4437,-0.3262,-0.1964,0.585
54.723000,0.4478,-0.3237,-0.2023,0.588
54.725000,0.4544,-0.3237,-0.2082,0.596
54.726000,0.4581,-0.3244,-0.2060,0.598
54.727000,0.4637,-0.3274,-0.2020,0.603
54.729000,0.4791,-0.3330,-0.1955,0.615
54.730000,0.4906,-0.3364,-0.1903,0.625
54.739000,0.4942,-0.3364,-0.1876,0.627
54.741000,0.4955,-0.3362,-0.1788,0.625
54.743000,0.4991,-0.3342,-0.1740,0.625
54.744000,0.5030,-0.3367,-0.1710,0.629
54.745000,0.5118,-0.3450,-0.1686,0.640
54.746000,0.5236,-0.3538,-0.1708,0.655
54.747000,0.5399,-0.3596,-0.1725,0.671
54.748000,0.5497,-0.3782,-0.1825,0.692
54.749000,0.5690,-0.3968,-0.1974,0.721
54.750000,0.5761,-0.4039,-0.2047,0.733
54.751000,0.5834,-0.4131,-0.2187,0.748
54.813000,0.5893,-0.4214,-0.2223,0.758
54.815000,0.5929,-0.4251,-0.2179,0.761
54.816000,0.6022,-0.4346,-0.1903,0.767
54.816000,0.6164,-0.4547,-0.1485,0.780
54.816000,0.6225,-0.4635,-0.1278,0.787
54.817000,0.6262,-0.4767,-0.0902,0.792
54.817000,0.5898,-0.4586,-0.0601,0.749
54.817000,0.5607,-0.4410,-0.0474,0.715
54.818000,0.5106,-0.4095,-0.0283,0.655
54.818000,0.4850,-0.3958,-0.0154,0.626
54.819000,0.4862,-0.3999,-0.0120,0.630
54.819000,0.5211,-0.4361,-0.0095,0.680
54.819000,0.5497,-0.4757,-0.0110,0.727
54.820000,0.5587,-0.4916,-0.0086,0.744
54.820000,0.5915,-0.5302,-0.0012,0.794
54.821000,0.6306,-0.5719,0.0122,0.851
54.821000,0.6340,-0.5788,0.0239,0.859
54.822000,0.6335,-0.5856,0.0474,0.864
54.822000,0.6443,-0.5969,0.0699,0.881
54.822000,0.6526,-0.6069,0.0821,0.895
54.823000,0.6748,-0.6323,0.1060,0.931
54.823000,0.6995,-0.6604,0.1244,0.970
54.824000,0.7068,-0.6721,0.1334,0.984
54.824000,0.7127,-0.6868,0.1495,1.001
54.824000,0.7090,-0.6970,0.1620,1.007
54.825000,0.7088,-0.7036,0.1676,1.013
54.825000,0.7151,-0.7205,0.1776,1.031
54.826000,0.7256,-0.7439,0.1893,1.056
54.826000,0.7217,-0.7505,0.1964,1.060
54.827000,0.7127,-0.7496,0.1974,1.053
54.827000,0.6897,-0.7447,0.2045,1.035
54.827000,0.6789,-0.7381,0.2077,1.024
54.828000,0.6667,-0.7400,0.2165,1.019
54.829000,0.6675,-0.7601,0.2284,1.037
54.829000,0.6709,-0.7718,0.2355,1.049
54.829000,0.6726,-0.7967,0.2463,1.071
54.830000,0.6621,-0.8133,0.2553,1.079
54.830000,0.6533,-0.8214,0.2582,1.081
54.831000,0.6330,-0.8397,0.2602,1.083
54.831000,0.6113,-0.8593,0.2553,1.085
54.832000,0.5978,-0.8656,0.2543,1.082
54.834000,0.5673,-0.8617,0.2775,1.068
54.839000,0.5407,-0.8204,0.3547,1.045
54.839000,0.5392,-0.7757,0.4395,1.042
54.840000,0.5316,-0.7207,0.7285,1.154
54.843000,0.1075,-0.9768,1.5968,1.875
54.844000,0.1075,-1.2455,1.9916,2.351
54.846000,-0.1327,-1.7422,2.1429,2.765
54.848000,-0.1026,-2.0881,1.9826,2.881
54.850000,-0.0386,-2.2196,1.8998,2.922
54.852000,0.1192,-2.4190,1.7994,3.017
54.858000,0.2575,-2.5296,1.7486,3.086
54.859000,0.3051,-2.5460,1.7170,3.086
54.859000,0.3652,-2.5032,1.6442,3.017
54.860000,0.3648,-2.4011,1.5558,2.884
54.862000,0.3442,-2.3398,1.4945,2.798
54.864000,0.2978,-2.2042,1.3694,2.612
54.866000,0.2556,-2.0454,1.2651,2.419
54.868000,0.2306,-1.9635,1.2111,2.318
54.949000,0.1842,-1.7964,1.0874,2.108
54.952000,0.1334,-1.6235,0.9516,1.887
54.952000,0.1212,-1.5421,0.8742,1.777
54.953000,0.1031,-1.3941,0.7139,1.570
54.953000,0.1158,-1.2736,0.5671,1.399
54.953000,0.1439,-1.2208,0.5087,1.330
54.954000,0.2116,-1.1270,0.4239,1.223
54.954000,0.2656,-1.0501,0.3401,1.135
54.954000,0.2873,-1.0203,0.2993,1.101
54.955000,0.3201,-0.9697,0.2221,1.045
54.955000,0.3516,-0.9352,0.1554,1.011
54.956000,0.3682,-0.9250,0.1295,1.004
54.956000,0.3997,-0.9198,0.0909,1.007
54.956000,0.4351,-0.9318,0.0501,1.030
54.957000,0.4608,-0.9533,0.0171,1.059
54.957000,0.4767,-0.9675,-0.0002,1.079
54.957000,0.5023,-1.0012,-0.0376,1.121
54.958000,0.5023,-1.0012,-0.0376,1.121
54.958000,0.5028,-1.0144,-0.0503,1.133
54.959000,0.5277,-1.0298,-0.0601,1.159
54.959000,0.5436,-1.0386,-0.0650,1.174
54.959000,0.5649,-1.0586,-0.0694,1.202
54.960000,0.5722,-1.0711,-0.0640,1.216
54.960000,0.5724,-1.0738,-0.0608,1.218
54.960000,0.5651,-1.0711,-0.0650,1.213
54.961000,0.5534,-1.0606,-0.0709,1.198
54.961000,0.5416,-1.0523,-0.0711,1.186
54.961000,0.5138,-1.0244,-0.0818,1.149
54.962000,0.4789,-0.9948,-0.0853,1.107
54.962000,0.4591,-0.9824,-0.0877,1.088
54.962000,0.4256,-0.9602,-0.0960,1.055
54.963000,0.3977,-0.9514,-0.1033,1.036
54.963000,0.3887,-0.9474,-0.1075,1.030
54.964000,0.3736,-0.9343,-0.1165,1.013
54.964000,0.3633,-0.9091,-0.1456,0.990
54.964000,0.3689,-0.8959,-0.1771,0.985
54.965000,0.3987,-0.8656,-0.2846,0.995
54.965000,0.4263,-0.8360,-0.4378,1.036
54.965000,0.4381,-0.8236,-0.5155,1.066
54.966000,0.4571,-0.8114,-0.6272,1.123
54.966000,0.4793,-0.8182,-0.6572,1.154
54.966000,0.4862,-0.8309,-0.6469,1.160
54.967000,0.4960,-0.8668,-0.5944,1.162
54.967000,0.4999,-0.9245,-0.5091,1.168
54.967000,0.5028,-0.9609,-0.4600,1.178
54.968000,0.5013,-1.0369,-0.3565,1.206
54.968000,0.4823,-1.1429,-0.1996,1.256
54.969000,0.4823,-1.1429,-0.1996,1.256
54.969000,0.4561,-1.2023,-0.1109,1.291
54.969000,0.4278,-1.2543,-0.0379,1.326
54.973000,0.4188,-1.2797,0.0005,1.346
54.973000,0.4068,-1.3374,0.0750,1.400
54.975000,0.4166,-1.3853,0.1754,1.457
54.976000,0.4271,-1.4072,0.2277,1.488
54.980000,0.4471,-1.4493,0.3274,1.552
54.981000,0.4625,-1.4854,0.4126,1.610
54.983000,0.4676,-1.5184,0.4774,1.659
54.984000,0.4681,-1.5326,0.5043,1.680
54.993000,0.4620,-1.5511,0.5487,1.709
54.994000,0.4608,-1.5614,0.5658,1.724
54.994000,0.4569,-1.5783,0.5964,1.748
54.995000,0.4478,-1.5856,0.6147,1.759
54.995000,0.4464,-1.5839,0.6206,1.759
54.996000,0.4698,-1.5773,0.6320,1.763
54.998000,0.5023,-1.5524,0.6230,1.747
55.000000,0.5030,-1.5274,0.6118,1.721
55.002000,0.4818,-1.4595,0.5844,1.644
55.030000,0.4429,-1.3826,0.5575,1.555
55.031000,0.4288,-1.3452,0.5480,1.514
55.031000,0.4498,-1.3012,0.5583,1.486
55.031000,0.5001,-1.2900,0.5810,1.501
55.032000,0.5028,-1.2724,0.5900,1.490
55.032000,0.4925,-1.2323,0.6022,1.457
55.032000,0.4715,-1.1861,0.5951,1.408
55.033000,0.4447,-1.1370,0.5754,1.350
55.033000,0.4393,-1.1187,0.5641,1.328
55.034000,0.4346,-1.0740,0.5370,1.277
55.034000,0.4327,-1.0740,0.5370,1.276
55.034000,0.4310,-1.0501,0.5079,1.244
55.035000,0.4178,-1.0193,0.4757,1.200
55.035000,0.4043,-1.0044,0.4569,1.175
55.035000,0.3914,-0.9719,0.4183,1.128
55.035000,0.3914,-0.9482,0.3911,1.098
55.036000,0.3843,-0.9343,0.3750,1.078
55.060000,0.3787,-0.8979,0.3428,1.033
55.062000,0.3631,-0.8624,0.2998,0.983
55.062000,0.3428,-0.8468,0.2534,0.948
55.062000,0.3293,-0.8104,0.2306,0.905
55.063000,0.3061,-0.7720,0.1906,0.852
55.063000,0.2890,-0.7420,0.1415,0.809
55.063000,0.2812,-0.7256,0.1134,0.786
55.063000,0.2729,-0.6877,0.0564,0.742
55.063000,0.2705,-0.6702,-0.0029,0.723
55.064000,0.2705,-0.6411,-0.0349,0.697
55.064000,0.2736,-0.6179,-0.1009,0.683
55.064000,0.2841,-0.6081,-0.1678,0.692
55.064000,0.2929,-0.5910,-0.2060,0.691
55.065000,0.3130,-0.5763,-0.2961,0.720
55.066000,0.3391,-0.5631,-0.4090,0.774
55.068000,0.3503,-0.5585,-0.4720,0.811
55.070000,0.3736,-0.5556,-0.6074,0.904
55.075000,0.4024,-0.5587,-0.7618,1.027
55.075000,0.4229,-0.5702,-0.8487,1.107
55.083000,0.4640,-0.6020,-1.0315,1.281
55.084000,0.5160,-0.6247,-1.2072,1.454
55.085000,0.5412,-0.6797,-1.2826,1.549
55.085000,0.6430,-0.7691,-1.4735,1.782
55.085000,0.6706,-0.7996,-1.5167,1.841
55.096000,0.6992,-0.8277,-1.5536,1.894
55.097000,0.7452,-0.8803,-1.5998,1.972
55.099000,0.7940,-0.9316,-1.6235,2.033
55.100000,0.8167,-0.9543,-1.6215,2.051
55.101000,0.8641,-0.9966,-1.5961,2.071
55.102000,0.9152,-1.0225,-1.5189,2.047
55.104000,0.9360,-1.0325,-1.4568,2.016
55.105000,0.9785,-1.0567,-1.3078,1.945
55.106000,0.9997,-1.0689,-1.1483,1.860
55.107000,0.9983,-1.0708,-1.0620,1.809
55.117000,0.9926,-1.0672,-0.8925,1.709
55.119000,0.9555,-1.0449,-0.7171,1.587
55.121000,0.9391,-1.0344,-0.6279,1.532
55.122000,0.9015,-1.0090,-0.4517,1.427
55.123000,0.8632,-0.9819,-0.2814,1.337
55.124000,0.8443,-0.9694,-0.1994,1.301
55.126000,0.8170,-0.9494,-0.0403,1.253
55.128000,0.7982,-0.9362,0.1077,1.235
55.129000,0.7965,-0.9303,0.1744,1.237
55.131000,0.7943,-0.9135,0.2846,1.244
55.132000,0.7962,-0.8983,0.3633,1.254
55.133000,0.7992,-0.8935,0.3885,1.260
55.135000,0.8270,-0.8749,0.4373,1.281
55.137000,0.9367,-0.8057,0.5636,1.358
55.139000,1.0198,-0.7437,0.6518,1.421
55.141000,1.2162,-0.5751,0.8424,1.587
55.144000,1.2863,-0.4935,0.8404,1.614
55.145000,1.2502,-0.5048,0.7535,1.544
55.146000,1.1023,-0.5724,0.4757,1.330
55.147000,1.0698,-0.5824,0.4080,1.285
55.148000,1.0364,-0.5893,0.3535,1.244
55.149000,0.9646,-0.6047,0.2468,1.165
55.151000,0.9015,-0.6264,0.1520,1.108
55.210000,0.8729,-0.6381,0.1126,1.087
55.212000,0.7684,-0.6555,0.0303,1.010
55.213000,0.4307,-0.6284,-0.1485,0.776
55.213000,0.2133,-0.5949,-0.2538,0.681
55.213000,-0.0784,-0.5397,-0.3902,0.671
55.214000,-0.0938,-0.5702,-0.3599,0.681
55.214000,-0.0437,-0.6162,-0.2910,0.683
55.215000,0.0821,-0.7378,-0.0850,0.747
55.215000,0.1891,-0.8412,0.0772,0.866
55.215000,0.2279,-0.8727,0.1153,0.909
55.216000,0.2797,-0.8935,0.1156,0.943
55.216000,0.3064,-0.8715,0.0809,0.927
55.217000,0.3166,-0.8539,0.0645,0.913
55.217000,0.3376,-0.8126,0.0391,0.881
55.217000,0.3516,-0.7696,0.0227,0.846
55.218000,0.3557,-0.7437,0.0142,0.825
55.218000,0.3628,-0.6841,0.0000,0.774
55.218000,0.3706,-0.6101,0.0154,0.714
55.219000,0.3787,-0.5700,0.0313,0.685
55.219000,0.4026,-0.4818,0.0713,0.632
55.219000,0.4520,-0.3855,0.1231,0.607
55.220000,0.4862,-0.3376,0.1471,0.610
55.220000,0.5729,-0.2504,0.2233,0.664
55.221000,0.6982,-0.1930,0.2905,0.781
55.221000,0.7759,-0.1857,0.2917,0.850
55.221000,0.8876,-0.2314,0.1266,0.926
55.222000,0.8832,-0.2487,0.0183,0.918
55.222000,0.8957,-0.2702,-0.0652,0.938
55.222000,0.9875,-0.3359,-0.1217,1.050
55.223000,1.1092,-0.4129,-0.1051,1.188
55.223000,1.1573,-0.4442,-0.0882,1.243
55.223000,1.2355,-0.5008,-0.0652,1.335
55.224000,1.2934,-0.5426,-0.0491,1.403
55.224000,1.3215,-0.5595,-0.0374,1.436
55.225000,1.3840,-0.5886,-0.0269,1.504
55.259000,1.4268,-0.5956,-0.0029,1.546
55.260000,1.4437,-0.5976,0.0078,1.562
55.260000,1.4637,-0.5949,0.0205,1.580
55.260000,1.4600,-0.5844,0.0340,1.573
55.261000,1.4512,-0.5763,0.0415,1.562
55.261000,1.4217,-0.5583,0.0586,1.528
55.261000,1.3801,-0.5446,0.0611,1.485
55.262000,1.3577,-0.5446,0.0535,1.464
55.262000,1.3059,-0.5590,0.0252,1.421
55.262000,1.2487,-0.5947,-0.0073,1.383
55.263000,1.2181,-0.6181,-0.0271,1.366
55.263000,1.1473,-0.6711,-0.0623,1.331
55.263000,1.0833,-0.7349,-0.0977,1.313
55.263000,1.0481,-0.7637,-0.1124,1.302
55.264000,0.9687,-0.8013,-0.1280,1.264
55.264000,0.8795,-0.8189,-0.1021,1.206
55.264000,0.8346,-0.8219,-0.0726,1.174
55.265000,0.7439,-0.8228,0.0103,1.109
55.265000,0.6562,-0.8199,0.1097,1.056
55.266000,0.6164,-0.8211,0.1571,1.039
55.266000,0.5245,-0.8439,0.2983,1.037
55.266000,0.4984,-0.8588,0.3652,1.058
55.267000,0.4713,-0.8751,0.4420,1.088
55.268000,0.4212,-0.9086,0.5964,1.166
55.287000,0.3894,-0.9509,0.7288,1.260
55.287000,0.3792,-0.9753,0.7896,1.311
55.288000,0.3662,-1.0269,0.9035,1.416
55.288000,0.3606,-1.0823,1.0100,1.524
55.288000,0.3596,-1.1077,1.0584,1.574
55.288000,0.3511,-1.1431,1.1497,1.659
55.289000,0.3369,-1.1649,1.2331,1.729
55.289000,0.3279,-1.1698,1.2670,1.755
55.289000,0.3034,-1.1644,1.3159,1.783
55.289000,0.2788,-1.1453,1.3449,1.788
55.291000,0.2641,-1.1334,1.3474,1.780
55.292000,0.2428,-1.1019,1.3347,1.748
55.294000,0.2394,-1.0720,1.3039,1.705
55.296000,0.2470,-1.0637,1.2883,1.689
55.298000,0.2839,-1.0662,1.2553,1.671
55.300000,0.3379,-1.0850,1.2157,1.664
55.303000,0.3662,-1.0984,1.1861,1.658
55.304000,0.4285,-1.1326,1.1177,1.648
55.306000,0.4757,-1.1573,1.0352,1.624
55.311000,0.4950,-1.1649,0.9819,1.602
55.313000,0.5421,-1.1883,0.8666,1.567
55.313000,0.5964,-1.2240,0.7515,1.555
55.314000,0.6208,-1.2443,0.6929,1.554
55.316000,0.6611,-1.2831,0.5746,1.554
55.318000,0.6931,-1.3281,0.4552,1.566
55.324000,0.7146,-1.3545,0.3965,1.582
55.324000,0.7862,-1.4222,0.2265,1.641
55.325000,0.8079,-1.4351,0.1691,1.656
55.327000,0.8248,-1.4383,0.1131,1.662
55.329000,0.8597,-1.4317,0.0012,1.670
55.330000,0.8698,-1.3721,-0.1241,1.629
55.332000,0.8531,-1.3359,-0.1815,1.595
55.334000,0.8260,-1.2853,-0.2524,1.549
55.372000,0.8187,-1.2340,-0.2907,1.509
55.373000,0.8099,-1.2018,-0.3093,1.482
55.373000,0.7874,-1.1373,-0.3535,1.428
55.373000,0.7662,-1.0806,-0.4124,1.387
55.373000,0.7603,-1.0603,-0.4412,1.377
55.374000,0.7557,-1.0256,-0.5016,1.369
55.374000,0.7388,-0.9909,-0.5590,1.357
55.374000,0.7256,-0.9738,-0.5824,1.347
55.375000,0.6973,-0.9450,-0.6110,1.324
55.375000,0.6662,-0.9301,-0.6157,1.299
55.375000,0.6491,-0.9242,-0.6130,1.285
55.375000,0.6103,-0.9157,-0.6005,1.254
55.375000,0.5707,-0.9084,-0.5644,1.212
55.376000,0.5539,-0.9049,-0.5407,1.191
55.376000,0.5245,-0.9025,-0.4850,1.151
55.376000,0.4955,-0.8961,-0.4139,1.104
55.377000,0.4835,-0.8939,-0.3740,1.083
55.377000,0.4637,-0.8905,-0.2856,1.044
55.377000,0.4605,-0.8888,-0.1889,1.019
55.377000,0.4615,-0.8861,-0.1437,1.009
55.378000,0.4581,-0.8825,-0.0608,0.996
55.378000,0.4517,-0.8722,0.0122,0.982
55.380000,0.4488,-0.8656,0.0435,0.976
55.383000,0.4588,-0.8583,0.1341,0.982
55.384000,0.4576,-0.8517,0.1581,0.980
55.387000,0.4517,-0.8375,0.1786,0.968
55.388000,0.4376,-0.7952,0.2079,0.931
55.391000,0.4371,-0.7549,0.2255,0.901
55.392000,0.4415,-0.7442,0.2377,0.897
55.394000,0.4405,-0.7197,0.2700,0.886
55.397000,0.4156,-0.6824,0.2893,0.850
55.399000,0.3902,-0.6592,0.2915,0.820
55.400000,0.3389,-0.6188,0.3029,0.768
55.402000,0.2766,-0.5761,0.3303,0.719
55.407000,0.2240,-0.5282,0.3677,0.681
55.407000,0.2072,-0.5040,0.3894,0.670
55.408000,0.1923,-0.4512,0.4427,0.661
55.411000,0.1945,-0.4232,0.4759,0.666
55.412000,0.2111,-0.3511,0.5473,0.684
55.417000,0.2556,-0.2724,0.6201,0.724
55.419000,0.2846,-0.2328,0.6548,0.751
55.421000,0.3430,-0.1495,0.7127,0.805
55.422000,0.4014,-0.0765,0.7464,0.851
55.423000,0.4522,-0.0469,0.7525,0.879
55.451000,0.4720,-0.0034,0.7503,0.886
55.451000,0.5026,0.0142,0.7466,0.900
